-1.651949121213e+01 -1.657923624762e+01 -1.663897802476e+01 -1.669875231595e+01 -1.675856887969e+01 -1.681837418030e+01 -1.687801354391e+01 -1.693720405088e+01 -1.699552719171e+01 -1.705244538550e+01 -1.710734078970e+01 -1.715957008761e+01 -1.720852601049e+01 -1.725369544457e+01 -1.729470499685e+01 -1.733134761815e+01 -1.736358781026e+01 -1.739154717242e+01 -1.741547544978e+01 -1.743571396483e+01 -1.745265813547e+01 -1.746672418605e+01 -1.747832296259e+01 -1.748784172114e+01 -1.749563330079e+01 -1.750201131247e+01 -1.750724974715e+01 -1.751158552826e+01 -1.751522282006e+01 -1.751833822508e+01 -1.752108628971e+01 -1.752360495579e+01 -1.752602074238e+01 -1.752845351991e+01 -1.753102075599e+01 -1.753384107429e+01 -1.753703688069e+01 -1.754073568261e+01 -1.754506957609e+01 -1.755017224014e+01 -1.755617272806e+01 -1.756318548885e+01 -1.757129651570e+01 -1.758054640414e+01 -1.759091238112e+01 -1.760229277148e+01 -1.761449833678e+01 -1.762725473776e+01 -1.764021854309e+01 -1.765300593939e+01 -1.766522968932e+01 -1.767653751624e+01 -1.768664511870e+01 -1.769535936413e+01 -1.770259050517e+01 -1.770835456659e+01 -1.771276696974e+01 -1.771602627583e+01 -1.771838551564e+01 -1.772011343765e+01 -1.772147912946e+01 -1.772260048346e+01 -1.772373346005e+01 -1.772502296666e+01 -1.772668457537e+01 -1.772901456024e+01 -1.773243106869e+01 -1.773751533469e+01 -1.774505541436e+01 -1.775596111874e+01 -1.777134561776e+01 -1.779222829260e+01 -1.781943098096e+01 -1.785341579419e+01 -1.789423624873e+01 -1.794159007344e+01 -1.799493458900e+01 -1.805360852000e+01 -1.811692758057e+01 -1.818424488673e+01 -1.825498313928e+01 -1.832864631473e+01 -1.840482253373e+01 -1.848317518435e+01 -1.856343706633e+01 -1.864539740777e+01 -1.872888397586e+01 -1.881375105732e+01 -1.889987163047e+01 -1.898713298168e+01 -1.907543473901e+01 -1.916468772543e+01 -1.925481263510e+01 -1.934573911629e+01 -1.943740618096e+01 -1.952976014402e+01 -1.962275128242e+01 -1.971633295356e+01 -1.981046169603e+01 -1.990509726312e+01
-1.578708308726e+01 -1.586354920411e+01 -1.593853632457e+01 -1.601232173146e+01 -1.608513889158e+01 -1.615717629929e+01 -1.622857467918e+01 -1.629942526887e+01 -1.636977115486e+01 -1.643961147108e+01 -1.650890564282e+01 -1.657757344753e+01 -1.664548774860e+01 -1.671246024269e+01 -1.677822485870e+01 -1.684242635760e+01 -1.690462168369e+01 -1.696429864264e+01 -1.702091176448e+01 -1.707393045891e+01 -1.712289119984e+01 -1.716744428037e+01 -1.720738685310e+01 -1.724267714527e+01 -1.727342900358e+01 -1.729989000969e+01 -1.732240914462e+01 -1.734140077968e+01 -1.735731082281e+01 -1.737058888030e+01 -1.738166814578e+01 -1.739095299516e+01 -1.739881318819e+01 -1.740558310533e+01 -1.741156440070e+01 -1.741703062125e+01 -1.742223257063e+01 -1.742740338600e+01 -1.743276240484e+01 -1.743851693483e+01 -1.744486104913e+01 -1.745197060456e+01 -1.745999394917e+01 -1.746903839207e+01 -1.747915354344e+01 -1.749031402884e+01 -1.750240549991e+01 -1.751521867270e+01 -1.752845560195e+01 -1.754175016372e+01 -1.755470118236e+01 -1.756691308685e+01 -1.757803699852e+01 -1.758780563162e+01 -1.759605783411e+01 -1.760275126704e+01 -1.760796270729e+01 -1.761187427547e+01 -1.761474302495e+01 -1.761685659357e+01 -1.761850939720e+01 -1.761984583084e+01 -1.762114013126e+01 -1.762255188731e+01 -1.762430656176e+01 -1.762670750634e+01 -1.763017806875e+01 -1.763530338268e+01 -1.764287437957e+01 -1.765380353310e+01 -1.766920555100e+01 -1.769010142114e+01 -1.771731416094e+01 -1.775130677596e+01 -1.779213342298e+01 -1.783949227523e+01 -1.789284095474e+01 -1.795151839213e+01 -1.801484044585e+01 -1.808216033610e+01 -1.815290083994e+01 -1.822656599313e+01 -1.830274395872e+01 -1.838109815907e+01 -1.846136141981e+01 -1.854332299075e+01 -1.862681065817e+01 -1.871167872535e+01 -1.879780018498e+01 -1.888506233571e+01 -1.897336481599e+01 -1.906261845756e+01 -1.915274396211e+01 -1.924367098421e+01 -1.933533854097e+01 -1.942769295210e+01 -1.952068449904e+01 -1.961426654313e+01 -1.970839562644e+01 -1.980303150532e+01
-1.457907236120e+01 -1.475700581235e+01 -1.491493119666e+01 -1.505700371612e+01 -1.518659526961e+01 -1.530632635685e+01 -1.541819660010e+01 -1.552375236580e+01 -1.562420348177e+01 -1.572051102148e+01 -1.581344460288e+01 -1.590363179683e+01 -1.599157444968e+01 -1.607766336765e+01 -1.616217905447e+01 -1.624528937661e+01 -1.632704823983e+01 -1.640739772399e+01 -1.648617369018e+01 -1.656311381668e+01 -1.663786776593e+01 -1.671001087278e+01 -1.677906395044e+01 -1.684452146636e+01 -1.690588828743e+01 -1.696272216323e+01 -1.701467630701e+01 -1.706153500971e+01 -1.710323586826e+01 -1.713987485506e+01 -1.717169423754e+01 -1.719905695767e+01 -1.722241333147e+01 -1.724226631895e+01 -1.725914042095e+01 -1.727355723188e+01 -1.728601860177e+01 -1.729699674213e+01 -1.730692961172e+01 -1.731621946148e+01 -1.732523233656e+01 -1.733429649144e+01 -1.734369802261e+01 -1.735367261215e+01 -1.736439320184e+01 -1.737595474413e+01 -1.738835878814e+01 -1.740150215896e+01 -1.741517469591e+01 -1.742907022379e+01 -1.744281237403e+01 -1.745599314550e+01 -1.746821860569e+01 -1.747915438569e+01 -1.748856418798e+01 -1.749633647841e+01 -1.750249598887e+01 -1.750719649007e+01 -1.751069134198e+01 -1.751328443137e+01 -1.751529694977e+01 -1.751690391831e+01 -1.751840152424e+01 -1.751996748966e+01 -1.752183963267e+01 -1.752433018398e+01 -1.752786902810e+01 -1.753304620765e+01 -1.754065627798e+01 -1.755161506925e+01 -1.756703923249e+01 -1.758795178388e+01 -1.761517723126e+01 -1.764917971021e+01 -1.769001418681e+01 -1.773737939598e+01 -1.779073334065e+01 -1.784941521185e+01 -1.791274105050e+01 -1.798006420846e+01 -1.805080755921e+01 -1.812447521344e+01 -1.820065538776e+01 -1.827901154794e+01 -1.835927655229e+01 -1.844123967809e+01 -1.852472873577e+01 -1.860959804954e+01 -1.869572063026e+01 -1.878298379213e+01 -1.887128718669e+01 -1.896054165681e+01 -1.905066791369e+01 -1.914159561985e+01 -1.923326379895e+01 -1.932561877676e+01 -1.941861084037e+01 -1.951219335613e+01 -1.960632287050e+01 -1.970095914371e+01
-1.244566353082e+01 -1.255780565300e+01 -1.274350469761e+01 -1.294042848037e+01 -1.315258704461e+01 -1.338508014563e+01 -1.364235572494e+01 -1.392140136462e+01 -1.420316541788e+01 -1.446278670845e+01 -1.468976599958e+01 -1.488665482022e+01 -1.505963024479e+01 -1.521425646407e+01 -1.535488944521e+01 -1.548470828091e+01 -1.560608284013e+01 -1.572079283986e+01 -1.583018870153e+01 -1.593528666580e+01 -1.603682597080e+01 -1.613528366881e+01 -1.623088739039e+01 -1.632362902752e+01 -1.641329210902e+01 -1.649949409808e+01 -1.658174060536e+01 -1.665948636636e+01 -1.673219741690e+01 -1.679940924879e+01 -1.686077620245e+01 -1.691610785818e+01 -1.696538909251e+01 -1.700878219760e+01 -1.704661199985e+01 -1.707933761164e+01 -1.710751635894e+01 -1.713176587649e+01 -1.715272932470e+01 -1.717104669795e+01 -1.718733300422e+01 -1.720216229405e+01 -1.721605540889e+01 -1.722946897540e+01 -1.724278355980e+01 -1.725628995242e+01 -1.727017417170e+01 -1.728450370171e+01 -1.729921918869e+01 -1.731413657026e+01 -1.732896369514e+01 -1.734333274059e+01 -1.735684587608e+01 -1.736912810114e+01 -1.737987933101e+01 -1.738891781904e+01 -1.739620773546e+01 -1.740186394331e+01 -1.740612798958e+01 -1.740931670166e+01 -1.741177933607e+01 -1.741372620472e+01 -1.741547978934e+01 -1.741724014155e+01 -1.741926047286e+01 -1.742186412910e+01 -1.742548919809e+01 -1.743073189376e+01 -1.743839133462e+01 -1.744938757810e+01 -1.746483973042e+01 -1.748577336693e+01 -1.751301487791e+01 -1.754702982658e+01 -1.758787420169e+01 -1.763524744795e+01 -1.768860804966e+01 -1.774729552699e+01 -1.781062615145e+01 -1.787795344132e+01 -1.794870039200e+01 -1.802237120881e+01 -1.809855417615e+01 -1.817691281465e+01 -1.825718002391e+01 -1.833914511595e+01 -1.842263593174e+01 -1.850750682194e+01 -1.859363082040e+01 -1.868089526094e+01 -1.876919981173e+01 -1.885845532965e+01 -1.894858253796e+01 -1.903951110920e+01 -1.913118007532e+01 -1.922353576978e+01 -1.931652848680e+01 -1.941011159905e+01 -1.950424165857e+01 -1.959887843045e+01
-1.160654702235e+01 -1.170756370580e+01 -1.180858283436e+01 -1.190960565641e+01 -1.201063438448e+01 -1.211167335054e+01 -1.221273234826e+01 -1.231383919304e+01 -1.241511565886e+01 -1.251788264535e+01 -1.268916223704e+01 -1.288641353801e+01 -1.309971197962e+01 -1.333569031312e+01 -1.360271282109e+01 -1.390456680608e+01 -1.422323182859e+01 -1.452109886209e+01 -1.477833021669e+01 -1.499772864531e+01 -1.518801260185e+01 -1.535673260918e+01 -1.550939461858e+01 -1.564989811801e+01 -1.578100976674e+01 -1.590467306767e+01 -1.602217506695e+01 -1.613424565622e+01 -1.624112922857e+01 -1.634268356579e+01 -1.643850087129e+01 -1.652804318392e+01 -1.661077352458e+01 -1.668626601976e+01 -1.675428369074e+01 -1.681481930668e+01 -1.686810100405e+01 -1.691456924290e+01 -1.695483450080e+01 -1.698962569601e+01 -1.701973792921e+01 -1.704598541060e+01 -1.706916229564e+01 -1.709001141817e+01 -1.710919914221e+01 -1.712729398885e+01 -1.714474731445e+01 -1.716187589966e+01 -1.717884841723e+01 -1.719567968095e+01 -1.721223745955e+01 -1.722826572031e+01 -1.724342530749e+01 -1.725734901832e+01 -1.726970417083e+01 -1.728025312192e+01 -1.728890077846e+01 -1.729571739722e+01 -1.730092615346e+01 -1.730485366211e+01 -1.730787861591e+01 -1.731025191186e+01 -1.731232742344e+01 -1.731433258838e+01 -1.731653973130e+01 -1.731928607484e+01 -1.732301997985e+01 -1.732834540602e+01 -1.733606721086e+01 -1.734711076970e+01 -1.736259828968e+01 -1.738355857305e+01 -1.741082038676e+01 -1.744485109708e+01 -1.748570798471e+01 -1.753309139113e+01 -1.758646040885e+01 -1.764515497390e+01 -1.770849164921e+01 -1.777582416334e+01 -1.784657566575e+01 -1.792025048144e+01 -1.799643698042e+01 -1.807479875267e+01 -1.815506875001e+01 -1.823703632838e+01 -1.832052936732e+01 -1.840540225096e+01 -1.849152804220e+01 -1.857879409969e+01 -1.866710011258e+01 -1.875635695551e+01 -1.884648536696e+01 -1.893741503217e+01 -1.902908499355e+01 -1.912144159426e+01 -1.921443513756e+01 -1.930801900414e+01 -1.940214975304e+01 -1.949678715554e+01
-1.092228024825e+01 -1.102329144340e+01 -1.112430294600e+01 -1.122531484983e+01 -1.132632728206e+01 -1.142734041822e+01 -1.152835450628e+01 -1.162936990653e+01 -1.173038716165e+01 -1.183140712710e+01 -1.193243123322e+01 -1.203346206562e+01 -1.213450482919e+01 -1.223557179561e+01 -1.233670042796e+01 -1.243808342411e+01 -1.254474217932e+01 -1.273527769254e+01 -1.293941449227e+01 -1.316312841371e+01 -1.341582808249e+01 -1.371031619556e+01 -1.405156613792e+01 -1.440637838188e+01 -1.472307995582e+01 -1.498822968934e+01 -1.521197842929e+01 -1.540581474907e+01 -1.557805179430e+01 -1.573427640342e+01 -1.587815425887e+01 -1.601190682163e+01 -1.613670387640e+01 -1.625289275047e+01 -1.636032451545e+01 -1.645863519754e+01 -1.654748868659e+01 -1.662674978726e+01 -1.669657634492e+01 -1.675743572468e+01 -1.681006367022e+01 -1.685538970434e+01 -1.689445194563e+01 -1.692831765227e+01 -1.695801760495e+01 -1.698449568802e+01 -1.700857119715e+01 -1.703091053912e+01 -1.705200634285e+01 -1.707216451502e+01 -1.709150227707e+01 -1.710996155460e+01 -1.712734138117e+01 -1.714335003060e+01 -1.715767306716e+01 -1.717004853976e+01 -1.718033603047e+01 -1.718856281823e+01 -1.719493016884e+01 -1.719977199337e+01 -1.720349787471e+01 -1.720640514469e+01 -1.720888493043e+01 -1.721119806713e+01 -1.721364050494e+01 -1.721656673132e+01 -1.722043793786e+01 -1.722586778615e+01 -1.723366834049e+01 -1.724477165663e+01 -1.726030385648e+01 -1.728129780794e+01 -1.730858527702e+01 -1.734263590638e+01 -1.738350860830e+01 -1.743090485691e+01 -1.748428451297e+01 -1.754298803782e+01 -1.760633236254e+01 -1.767367148140e+01 -1.774442873849e+01 -1.781810861000e+01 -1.789429957420e+01 -1.797266530866e+01 -1.805293883124e+01 -1.813490955334e+01 -1.821840540330e+01 -1.830328080751e+01 -1.838940886564e+01 -1.847667696771e+01 -1.856498482939e+01 -1.865424334777e+01 -1.874437328057e+01 -1.883530432910e+01 -1.892697554898e+01 -1.901933329566e+01 -1.911232788382e+01 -1.920591270426e+01 -1.930004432489e+01 -1.939468252484e+01
-1.035993329048e+01 -1.046094368226e+01 -1.056195415166e+01 -1.066296471990e+01 -1.076397541430e+01 -1.086498627023e+01 -1.096599733375e+01 -1.106700866537e+01 -1.116802034541e+01 -1.126903248180e+01 -1.137004522196e+01 -1.147105877135e+01 -1.157207342346e+01 -1.167308961105e+01 -1.177410799797e+01 -1.187512965573e+01 -1.197615643222e+01 -1.207719181146e+01 -1.217824324340e+01 -1.227933003504e+01 -1.238052233639e+01 -1.248236860923e+01 -1.262676478460e+01 -1.282502798776e+01 -1.304050150268e+01 -1.328187738421e+01 -1.356365776782e+01 -1.390484797922e+01 -1.429893036062e+01 -1.467648384228e+01 -1.499053193718e+01 -1.524816284544e+01 -1.546577502414e+01 -1.565523811020e+01 -1.582399687608e+01 -1.597641169583e+01 -1.611473953196e+01 -1.623993638870e+01 -1.635229053211e+01 -1.645193519575e+01 -1.653917805821e+01 -1.661466144115e+01 -1.667937900777e+01 -1.673459581042e+01 -1.678172391083e+01 -1.682219589158e+01 -1.685736044994e+01 -1.688840731879e+01 -1.691631861217e+01 -1.694184085098e+01 -1.696547390103e+01 -1.698747671150e+01 -1.700789249727e+01 -1.702659623389e+01 -1.704336446029e+01 -1.705796179061e+01 -1.707023120356e+01 -1.708016769904e+01 -1.708795094358e+01 -1.709392025306e+01 -1.709851716587e+01 -1.710209145471e+01 -1.710507798701e+01 -1.710777799783e+01 -1.711051646886e+01 -1.711366927272e+01 -1.711771357188e+01 -1.712327514831e+01 -1.713117509886e+01 -1.714235385610e+01 -1.715794248159e+01 -1.717897896024e+01 -1.720629884030e+01 -1.724037463693e+01 -1.728126732210e+01 -1.732867979992e+01 -1.738207290123e+01 -1.744078775074e+01 -1.750414174442e+01 -1.757148921215e+01 -1.764225374392e+01 -1.771594000684e+01 -1.779213661600e+01 -1.787050735966e+01 -1.795078533909e+01 -1.803276003579e+01 -1.811625943976e+01 -1.820113803082e+01 -1.828726895507e+01 -1.837453964222e+01 -1.846284984146e+01 -1.855211047825e+01 -1.864224233463e+01 -1.873317513223e+01 -1.882484794339e+01 -1.891720713905e+01 -1.901020304836e+01 -1.910378907488e+01 -1.919792179777e+01 -1.929256100604e+01
-9.893965802630e+00 -9.994976002923e+00 -1.009598622939e+01 -1.019699648898e+01 -1.029800679053e+01 -1.039901714529e+01 -1.050002756762e+01 -1.060103807588e+01 -1.070204869366e+01 -1.080305945138e+01 -1.090407038852e+01 -1.100508155665e+01 -1.110609302378e+01 -1.120710488054e+01 -1.130811724952e+01 -1.140913029930e+01 -1.151014426699e+01 -1.161115949515e+01 -1.171217649613e+01 -1.181319607032e+01 -1.191421954028e+01 -1.201524925930e+01 -1.211628986048e+01 -1.221735190565e+01 -1.231846581796e+01 -1.241976893956e+01 -1.252278962732e+01 -1.270325317722e+01 -1.290973314356e+01 -1.313777423619e+01 -1.339990791185e+01 -1.371822754417e+01 -1.411754198995e+01 -1.455754290665e+01 -1.493825179388e+01 -1.524134131908e+01 -1.548847131203e+01 -1.569729749635e+01 -1.587823731334e+01 -1.603692948692e+01 -1.617624137663e+01 -1.629771327230e+01 -1.640248343943e+01 -1.649181344952e+01 -1.656727658447e+01 -1.663072218443e+01 -1.668412525931e+01 -1.672941283162e+01 -1.676832147634e+01 -1.680230442031e+01 -1.683248475727e+01 -1.685964491161e+01 -1.688424522668e+01 -1.690646945791e+01 -1.692629727140e+01 -1.694360135148e+01 -1.695825908940e+01 -1.697025763074e+01 -1.697976136264e+01 -1.698711396047e+01 -1.699278890034e+01 -1.699719381047e+01 -1.700081405245e+01 -1.700399918438e+01 -1.700710958697e+01 -1.701054747166e+01 -1.701480979475e+01 -1.702053742950e+01 -1.702856276612e+01 -1.703983671717e+01 -1.705549657260e+01 -1.707658674928e+01 -1.710394756171e+01 -1.713805514749e+01 -1.717897307733e+01 -1.722640605992e+01 -1.727981615042e+01 -1.733854531086e+01 -1.740191152411e+01 -1.746926954373e+01 -1.754004327023e+01 -1.761373761183e+01 -1.768994135645e+01 -1.776831843214e+01 -1.784860204554e+01 -1.793058176670e+01 -1.801408566353e+01 -1.809896828338e+01 -1.818510283103e+01 -1.827237678630e+01 -1.836068994078e+01 -1.844995325579e+01 -1.854008754411e+01 -1.863102255303e+01 -1.872269737602e+01 -1.881505840364e+01 -1.890805598328e+01 -1.900164353468e+01 -1.909577765118e+01 -1.919041813431e+01
-9.504192895662e+00 -9.605203037283e+00 -9.706213189567e+00 -9.807223355323e+00 -9.908233538105e+00 -1.000924374242e+01 -1.011025397396e+01 -1.021126423999e+01 -1.031227454969e+01 -1.041328491479e+01 -1.051429535025e+01 -1.061530587522e+01 -1.071631651431e+01 -1.081732729926e+01 -1.091833827135e+01 -1.101934948451e+01 -1.112036100998e+01 -1.122137294292e+01 -1.132238541224e+01 -1.142339859579e+01 -1.152441274453e+01 -1.162542822269e+01 -1.172644557802e+01 -1.182746567230e+01 -1.192848994277e+01 -1.202952097862e+01 -1.213056396685e+01 -1.223163104737e+01 -1.233275880919e+01 -1.243413002975e+01 -1.253779938363e+01 -1.273279141682e+01 -1.294381006343e+01 -1.317924717009e+01 -1.345456811433e+01 -1.379955726714e+01 -1.424690970200e+01 -1.472435339257e+01 -1.511288786668e+01 -1.541397331670e+01 -1.565616286431e+01 -1.585745564279e+01 -1.602743952882e+01 -1.617127355949e+01 -1.629223237943e+01 -1.639302189402e+01 -1.647636359555e+01 -1.654507904826e+01 -1.660194427358e+01 -1.664949209157e+01 -1.668986044228e+01 -1.672471518741e+01 -1.675523930105e+01 -1.678217228378e+01 -1.680588873346e+01 -1.682651005457e+01 -1.684404106414e+01 -1.685851208059e+01 -1.687009171866e+01 -1.687913051051e+01 -1.688613278817e+01 -1.689156798526e+01 -1.689597838105e+01 -1.689977046171e+01 -1.690334733473e+01 -1.690714341516e+01 -1.691168005591e+01 -1.691761684159e+01 -1.692580023835e+01 -1.693719423235e+01 -1.695294395951e+01 -1.697410190854e+01 -1.700151439419e+01 -1.703566211869e+01 -1.707661192953e+01 -1.712407081121e+01 -1.717750236325e+01 -1.723624960399e+01 -1.729963125679e+01 -1.736700260990e+01 -1.743778795574e+01 -1.751149250686e+01 -1.758770526944e+01 -1.766609034801e+01 -1.774638108228e+01 -1.782836715416e+01 -1.791187672992e+01 -1.799676444221e+01 -1.808290356997e+01 -1.817018165636e+01 -1.825849854651e+01 -1.834776524706e+01 -1.843790260964e+01 -1.852884041395e+01 -1.862051778019e+01 -1.871288112369e+01 -1.880588081491e+01 -1.889947029404e+01 -1.899360617232e+01 -1.908824826713e+01
-9.174656735831e+00 -9.275666855935e+00 -9.376676981044e+00 -9.477687112474e+00 -9.578697251886e+00 -9.679707401379e+00 -9.780717563608e+00 -9.881727741932e+00 -9.982737940605e+00 -1.008374816502e+01 -1.018475842200e+01 -1.028576872025e+01 -1.038677907081e+01 -1.048778948779e+01 -1.058879998923e+01 -1.068981059827e+01 -1.079082134475e+01 -1.089183226737e+01 -1.099284341664e+01 -1.109385485907e+01 -1.119486668318e+01 -1.129587900847e+01 -1.139689199892e+01 -1.149790588444e+01 -1.159892099607e+01 -1.169993782661e+01 -1.180095714144e+01 -1.190198019573e+01 -1.200300920040e+01 -1.210404844733e+01 -1.220510751656e+01 -1.230621304248e+01 -1.240747650440e+01 -1.251004639661e+01 -1.268110351892e+01 -1.288874169689e+01 -1.311902745341e+01 -1.338652247471e+01 -1.372090901300e+01 -1.417214529916e+01 -1.470010613097e+01 -1.513519440403e+01 -1.546037836318e+01 -1.571260079710e+01 -1.591478137182e+01 -1.607880898496e+01 -1.621205194728e+01 -1.631969890891e+01 -1.640632658529e+01 -1.647614149270e+01 -1.653289060354e+01 -1.657970364837e+01 -1.661900490949e+01 -1.665251893454e+01 -1.668135094376e+01 -1.670612008763e+01 -1.672713000449e+01 -1.674455766209e+01 -1.675862513779e+01 -1.676970424891e+01 -1.677833056830e+01 -1.678503745528e+01 -1.679042943929e+01 -1.679497874561e+01 -1.679913937084e+01 -1.680338473388e+01 -1.680826604535e+01 -1.681446596455e+01 -1.682284843266e+01 -1.683439368566e+01 -1.685025673092e+01 -1.687150016635e+01 -1.689897785116e+01 -1.693317623371e+01 -1.697416628978e+01 -1.702165787185e+01 -1.707511652600e+01 -1.713388660224e+01 -1.719728775760e+01 -1.726467595466e+01 -1.733547598027e+01 -1.740919343083e+01 -1.748541758804e+01 -1.756381277919e+01 -1.764411251191e+01 -1.772610660930e+01 -1.780962336186e+01 -1.789451750996e+01 -1.798066242618e+01 -1.806794573370e+01 -1.815626734528e+01 -1.824553832481e+01 -1.833567957300e+01 -1.842662091053e+01 -1.851830149133e+01 -1.861066776204e+01 -1.870367012227e+01 -1.879726203803e+01 -1.889140014323e+01 -1.898604427522e+01
