curve,OH_over_solar,DTG,DTM,DTG_low,DTG_high,DTM_low,DTM_high
remy_ruyer14_band,0.0014498842538805976,,,3.3967922868105685e-13,4.156454800953397e-08,1.741860508701483e-08,0.0021314121861662014
remy_ruyer14_band,0.0014996848355023741,,,3.888426987646704e-13,4.5015397507928184e-08,1.9277542282198918e-08,0.002231715373764202
remy_ruyer14_band,0.0015511959660339887,,,4.4457737927348566e-13,4.8585596501182314e-08,2.13087714042299e-08,0.0023287270510112313
remy_ruyer14_band,0.0016044763993589841,,,5.100261468751201e-13,5.2389946112016386e-08,2.3633977809905952e-08,0.002427684995092483
remy_ruyer14_band,0.001659586907437563,,,5.848849438013241e-13,5.641190842003393e-08,2.620282748238285e-08,0.0025272517611330983
remy_ruyer14_band,0.0017165903496234227,,,6.68956220216592e-13,6.087490811640917e-08,2.8974019316897566e-08,0.0026366310834334277
remy_ruyer14_band,0.0017755517443614989,,,7.638322449690248e-13,6.562780228968877e-08,3.198470653701401e-08,0.0027480981730353556
remy_ruyer14_band,0.0018365383433483473,,,8.72549587724894e-13,7.077029075473206e-08,3.532383384778925e-08,0.002865026844489298
remy_ruyer14_band,0.0018996197082398153,,,9.949541391020124e-13,7.646642742842204e-08,3.8941628745070416e-08,0.002992828625314332
remy_ruyer14_band,0.001964867789993466,,,1.1392415507602571e-12,8.235045174064709e-08,4.3108230724521945e-08,0.0031160926947717037
remy_ruyer14_band,0.002032357010936221,,,1.3037419913147678e-12,8.863117622572051e-08,4.7694617401853445e-08,0.0032423823640895457
remy_ruyer14_band,0.0021021643496508973,,,1.4876469893435001e-12,9.580314073163427e-08,5.2615165000360923e-08,0.003388369749850534
remy_ruyer14_band,0.0021743694287784062,,,1.6922053235306775e-12,1.0381228403056602e-07,5.78625327096665e-08,0.0035497120809494485
remy_ruyer14_band,0.0022490546058357825,,,1.937535739829184e-12,1.1249106744656059e-07,6.40512246666875e-08,0.003718739471949234
remy_ruyer14_band,0.0023263050671536284,,,2.2099827386072344e-12,1.2189548547499567e-07,7.063174413496417e-08,0.0038958180943544827
remy_ruyer14_band,0.0024062089250401195,,,2.52455205984824e-12,1.3208621531911614e-07,7.800612654771978e-08,0.004081331572148969
remy_ruyer14_band,0.00248885731828239,,,2.8792267813374764e-12,1.431290085381463e-07,8.60109191889642e-08,0.004275681813869641
remy_ruyer14_band,0.0025743445160999654,,,3.2922455212835854e-12,1.5498577501513943e-07,9.508308509290814e-08,0.004476132031674637
remy_ruyer14_band,0.0026627680256687274,,,3.787285967494231e-12,1.6688335023628024e-07,1.0574807760168325e-07,0.004659693939850854
remy_ruyer14_band,0.0027542287033381634,,,4.32872155506542e-12,1.7928401300345296e-07,1.1685232727543215e-07,0.004839709345180024
remy_ruyer14_band,0.0028488308696686952,,,4.947561958158445e-12,1.93373826538153e-07,1.2912260838015767e-07,0.005046714540660805
remy_ruyer14_band,0.0029466824284202645,,,5.655046024479124e-12,2.079457994039194e-07,1.4268572496766795e-07,0.0052468002936655895
remy_ruyer14_band,0.003047894989627983,,,6.465734212348454e-12,2.2381884739986615e-07,1.57723194170408e-07,0.005459770285643089
remy_ruyer14_band,0.003152583996905161,,,7.392640566403138e-12,2.424431519547492e-07,1.7434545895093224e-07,0.005717694809775814
remy_ruyer14_band,0.0032608688591189354,,,8.452425917548451e-12,2.634623764966334e-07,1.927195422053473e-07,0.006007074073414735
remy_ruyer14_band,0.0033728730865886926,,,9.671168728004914e-12,2.848059420098802e-07,2.1318501574851406e-07,0.006278078786572054
remy_ruyer14_band,0.0034887244319626288,,,1.1123279594722883e-11,3.0841718749313127e-07,2.3705215227622212e-07,0.006572787950858601
remy_ruyer14_band,0.0036085550359331287,,,1.2778530795755289e-11,3.342208534924723e-07,2.632845085162832e-07,0.006886172953223081
remy_ruyer14_band,0.0037325015779572064,,,1.4533049364650488e-11,3.603325797731809e-07,2.894905986676798e-07,0.007177632967499131
remy_ruyer14_band,0.003860705432153815,,,1.6589464275085626e-11,3.9141322181870453e-07,3.1947980489510676e-07,0.0075378335108629915
remy_ruyer14_band,0.003993312828555979,,,1.905786416859155e-11,4.245064886475126e-07,3.548285933775336e-07,0.007903668475855483
remy_ruyer14_band,0.0041304750199016105,,,2.2109668699993374e-11,4.5846466115160064e-07,3.9797881142303133e-07,0.008252462911153051
remy_ruyer14_band,0.0042723484541531825,,,2.5315859768801485e-11,4.962439044289215e-07,4.405586476286224e-07,0.008635872746403005
remy_ruyer14_band,0.00441909495294318,,,2.902946700306333e-11,5.34308548964095e-07,4.884087595368711e-07,0.008989520048093249
remy_ruyer14_band,0.004570881896148752,,,3.3454648946114185e-11,5.811710432043138e-07,5.44169495219427e-07,0.009453261749242563
remy_ruyer14_band,0.004727882412806133,,,3.8217112323709564e-11,6.294138494467175e-07,6.009923137923203e-07,0.009897997590917845
remy_ruyer14_band,0.0048902755785825945,,,4.3671415148495424e-11,6.825761859775321e-07,6.639595891938473e-07,0.01037756625229854
remy_ruyer14_band,0.005058246620031148,,,4.980574429936921e-11,7.407671264765068e-07,7.320776534054065e-07,0.01088828341588814
remy_ruyer14_band,0.0052319871258609775,,,5.682110748515362e-11,8.034169762338179e-07,8.074594901059778e-07,0.011417001369460217
remy_ruyer14_band,0.0054116952654646375,,,6.499686336240685e-11,8.707695425709207e-07,8.929698200543331e-07,0.011963206861272687
