#---Details of Columns:
#    M0 (solMass)          (F6.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    [Fe/H]                (F7.2)  Initial metallicity [ucd=phys.abund.Z]
#    vel (km/s)            (F7.2)  Initial rotation [ucd=phys.mass]
#    M1 (solMass)          (F7.2)  Final mass (1) [ucd=phys.mass]
#    El                    (a4)    Species i (2) [ucd=phys.atmol.element]
#    M(i)lost (solMass)    (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)lostall (solMass) (D9.2)  Total mass lost in the wind [ucd=phys.mass]
#----- ------ ------ ------ ---- --------- -----------
#M0                                                                 
#(sol         vel    M1 (so      M(i)lost  M(i)lostall
#Mass) Z0     (km/s) lMass) El   (solMass) (solMass)  
#----- ------ ------ ------ ---- --------- -----------
 13.00  -3.00  25.00   1.78    p  6.01e+00  1.12e+01
 13.00  -3.00  25.00   1.78   He  4.34e+00  1.12e+01
 13.00  -3.00  25.00   1.78    C  1.83e-01  1.12e+01
 13.00  -3.00  25.00   1.78    N  5.28e-03  1.12e+01
 13.00  -3.00  25.00   1.78    O  4.83e-01  1.12e+01
 13.00  -3.00  25.00   1.78    F  1.67e-05  1.12e+01
 13.00  -3.00  25.00   1.78   Ne  2.18e-02  1.12e+01
 13.00  -3.00  25.00   1.78   Mg  1.43e-02  1.12e+01
 13.00  -3.00  25.00   1.78   Si  6.44e-02  1.12e+01
 13.00  -3.00  25.00   1.78    S  2.29e-02  1.12e+01
 13.00  -3.00  25.00   1.78   Fe  7.05e-02  1.12e+01
 15.00  -3.00  25.00   2.03    p  6.72e+00  1.30e+01
 15.00  -3.00  25.00   2.03   He  4.60e+00  1.30e+01
 15.00  -3.00  25.00   2.03    C  2.89e-01  1.30e+01
 15.00  -3.00  25.00   2.03    N  2.87e-03  1.30e+01
 15.00  -3.00  25.00   2.03    O  1.01e+00  1.30e+01
 15.00  -3.00  25.00   2.03    F  2.55e-04  1.30e+01
 15.00  -3.00  25.00   2.03   Ne  3.57e-02  1.30e+01
 15.00  -3.00  25.00   2.03   Mg  1.78e-02  1.30e+01
 15.00  -3.00  25.00   2.03   Si  1.23e-01  1.30e+01
 15.00  -3.00  25.00   2.03    S  8.64e-02  1.30e+01
 15.00  -3.00  25.00   2.03   Fe  7.08e-02  1.30e+01
 20.00  -3.00  25.00   2.07    p  8.52e+00  1.79e+01
 20.00  -3.00  25.00   2.07   He  6.50e+00  1.79e+01
 20.00  -3.00  25.00   2.07    C  4.37e-01  1.79e+01
 20.00  -3.00  25.00   2.07    N  8.28e-03  1.79e+01
 20.00  -3.00  25.00   2.07    O  1.70e+00  1.79e+01
 20.00  -3.00  25.00   2.07    F  1.70e-04  1.79e+01
 20.00  -3.00  25.00   2.07   Ne  4.37e-01  1.79e+01
 20.00  -3.00  25.00   2.07   Mg  9.18e-02  1.79e+01
 20.00  -3.00  25.00   2.07   Si  1.03e-01  1.79e+01
 20.00  -3.00  25.00   2.07    S  3.06e-02  1.79e+01
 20.00  -3.00  25.00   2.07   Fe  7.08e-02  1.79e+01
 25.00  -3.00  25.00   2.43    p  1.01e+01  2.26e+01
 25.00  -3.00  25.00   2.43   He  7.85e+00  2.26e+01
 25.00  -3.00  25.00   2.43    C  5.81e-01  2.26e+01
 25.00  -3.00  25.00   2.43    N  1.33e-02  2.26e+01
 25.00  -3.00  25.00   2.43    O  2.94e+00  2.26e+01
 25.00  -3.00  25.00   2.43    F  3.50e-05  2.26e+01
 25.00  -3.00  25.00   2.43   Ne  6.77e-01  2.26e+01
 25.00  -3.00  25.00   2.43   Mg  1.19e-01  2.26e+01
 25.00  -3.00  25.00   2.43   Si  1.41e-01  2.26e+01
 25.00  -3.00  25.00   2.43    S  4.03e-02  2.26e+01
 25.00  -3.00  25.00   2.43   Fe  7.03e-02  2.26e+01
 30.00  -3.00  25.00  29.60    p  2.78e-01  4.02e-01
 30.00  -3.00  25.00  29.60   He  1.24e-01  4.02e-01
 30.00  -3.00  25.00  29.60    C  1.49e-06  4.02e-01
 30.00  -3.00  25.00  29.60    N  1.59e-05  4.02e-01
 30.00  -3.00  25.00  29.60    O  7.69e-06  4.02e-01
 30.00  -3.00  25.00  29.60    F  9.80e-11  4.02e-01
 30.00  -3.00  25.00  29.60   Ne  4.13e-07  4.02e-01
 30.00  -3.00  25.00  29.60   Mg  5.33e-07  4.02e-01
 30.00  -3.00  25.00  29.60   Si  7.24e-07  4.02e-01
 30.00  -3.00  25.00  29.60    S  2.80e-07  4.02e-01
 30.00  -3.00  25.00  29.60   Fe  5.23e-07  4.02e-01
 40.00  -3.00  25.00  37.41    p  1.87e+00  2.59e+00
 40.00  -3.00  25.00  37.41   He  7.28e-01  2.59e+00
 40.00  -3.00  25.00  37.41    C  1.29e-06  2.59e+00
 40.00  -3.00  25.00  37.41    N  2.84e-05  2.59e+00
 40.00  -3.00  25.00  37.41    O  3.57e-05  2.59e+00
 40.00  -3.00  25.00  37.41    F  8.28e-10  2.59e+00
 40.00  -3.00  25.00  37.41   Ne  2.73e-06  2.59e+00
 40.00  -3.00  25.00  37.41   Mg  3.43e-06  2.59e+00
 40.00  -3.00  25.00  37.41   Si  4.58e-06  2.59e+00
 40.00  -3.00  25.00  37.41    S  1.80e-06  2.59e+00
 40.00  -3.00  25.00  37.41   Fe  3.37e-06  2.59e+00
 60.00  -3.00  25.00  56.94    p  2.22e+00  3.06e+00
 60.00  -3.00  25.00  56.94   He  8.41e-01  3.06e+00
 60.00  -3.00  25.00  56.94    C  2.08e-06  3.06e+00
 60.00  -3.00  25.00  56.94    N  3.35e-05  3.06e+00
 60.00  -3.00  25.00  56.94    O  4.15e-05  3.06e+00
 60.00  -3.00  25.00  56.94    F  1.02e-09  3.06e+00
 60.00  -3.00  25.00  56.94   Ne  3.23e-06  3.06e+00
 60.00  -3.00  25.00  56.94   Mg  3.91e-06  3.06e+00
 60.00  -3.00  25.00  56.94   Si  5.50e-06  3.06e+00
 60.00  -3.00  25.00  56.94    S  2.13e-06  3.06e+00
 60.00  -3.00  25.00  56.94   Fe  3.98e-06  3.06e+00
 80.00  -3.00  25.00  75.53    p  3.20e+00  4.47e+00
 80.00  -3.00  25.00  75.53   He  1.28e+00  4.47e+00
 80.00  -3.00  25.00  75.53    C  3.36e-06  4.47e+00
 80.00  -3.00  25.00  75.53    N  5.61e-05  4.47e+00
 80.00  -3.00  25.00  75.53    O  5.17e-05  4.47e+00
 80.00  -3.00  25.00  75.53    F  1.25e-09  4.47e+00
 80.00  -3.00  25.00  75.53   Ne  4.40e-06  4.47e+00
 80.00  -3.00  25.00  75.53   Mg  5.59e-06  4.47e+00
 80.00  -3.00  25.00  75.53   Si  8.36e-06  4.47e+00
 80.00  -3.00  25.00  75.53    S  3.11e-06  4.47e+00
 80.00  -3.00  25.00  75.53   Fe  5.81e-06  4.47e+00
120.00  -3.00  25.00 112.18    p  4.42e+00  7.82e+00
120.00  -3.00  25.00 112.18   He  3.40e+00  7.82e+00
120.00  -3.00  25.00 112.18    C  8.54e-06  7.82e+00
120.00  -3.00  25.00 112.18    N  2.34e-04  7.82e+00
120.00  -3.00  25.00 112.18    O  6.06e-05  7.82e+00
120.00  -3.00  25.00 112.18    F  1.18e-09  7.82e+00
