#---Details of Columns:
#    M0 (solMass)          (F6.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    [Fe/H]                (F7.2)  Initial metallicity [ucd=phys.abund.Z]
#    vel (km/s)            (F7.2)  Initial rotation [ucd=phys.mass]
#    M1 (solMass)          (F7.2)  Final mass (1) [ucd=phys.mass]
#    El                    (a4)    Species i (2) [ucd=phys.atmol.element]
#    M(i)lost (solMass)    (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)lostall (solMass) (D9.2)  Total mass lost in the wind [ucd=phys.mass]
#----- ------ ------ ------ ---- --------- -----------
#M0                                                                 
#(sol         vel    M1 (so      M(i)lost  M(i)lostall
#Mass) Z0     (km/s) lMass) El   (solMass) (solMass)  
#----- ------ ------ ------ ---- --------- -----------
 13.00  -3.00   0.00   1.70    p  6.23e+00  1.13e+01
 13.00  -3.00   0.00   1.70   He  4.45e+00  1.13e+01
 13.00  -3.00   0.00   1.70    C  1.65e-01  1.13e+01
 13.00  -3.00   0.00   1.70    N  1.02e-04  1.13e+01
 13.00  -3.00   0.00   1.70    O  2.90e-01  1.13e+01
 13.00  -3.00   0.00   1.70    F  2.98e-09  1.13e+01
 13.00  -3.00   0.00   1.70   Ne  1.28e-02  1.13e+01
 13.00  -3.00   0.00   1.70   Mg  1.31e-02  1.13e+01
 13.00  -3.00   0.00   1.70   Si  6.17e-02  1.13e+01
 13.00  -3.00   0.00   1.70    S  2.08e-02  1.13e+01
 13.00  -3.00   0.00   1.70   Fe  7.05e-02  1.13e+01
 15.00  -3.00   0.00   2.00    p  6.98e+00  1.30e+01
 15.00  -3.00   0.00   2.00   He  4.63e+00  1.30e+01
 15.00  -3.00   0.00   2.00    C  2.72e-01  1.30e+01
 15.00  -3.00   0.00   2.00    N  1.05e-04  1.30e+01
 15.00  -3.00   0.00   2.00    O  8.10e-01  1.30e+01
 15.00  -3.00   0.00   2.00    F  3.39e-09  1.30e+01
 15.00  -3.00   0.00   2.00   Ne  2.55e-02  1.30e+01
 15.00  -3.00   0.00   2.00   Mg  1.86e-02  1.30e+01
 15.00  -3.00   0.00   2.00   Si  1.11e-01  1.30e+01
 15.00  -3.00   0.00   2.00    S  7.67e-02  1.30e+01
 15.00  -3.00   0.00   2.00   Fe  7.08e-02  1.30e+01
 20.00  -3.00   0.00   1.90    p  8.79e+00  1.81e+01
 20.00  -3.00   0.00   1.90   He  6.67e+00  1.81e+01
 20.00  -3.00   0.00   1.90    C  4.15e-01  1.81e+01
 20.00  -3.00   0.00   1.90    N  1.36e-04  1.81e+01
 20.00  -3.00   0.00   1.90    O  1.42e+00  1.81e+01
 20.00  -3.00   0.00   1.90    F  1.61e-08  1.81e+01
 20.00  -3.00   0.00   1.90   Ne  4.91e-01  1.81e+01
 20.00  -3.00   0.00   1.90   Mg  9.77e-02  1.81e+01
 20.00  -3.00   0.00   1.90   Si  9.08e-02  1.81e+01
 20.00  -3.00   0.00   1.90    S  2.52e-02  1.81e+01
 20.00  -3.00   0.00   1.90   Fe  7.09e-02  1.81e+01
 25.00  -3.00   0.00   2.30    p  1.04e+01  2.27e+01
 25.00  -3.00   0.00   2.30   He  8.06e+00  2.27e+01
 25.00  -3.00   0.00   2.30    C  5.72e-01  2.27e+01
 25.00  -3.00   0.00   2.30    N  1.68e-04  2.27e+01
 25.00  -3.00   0.00   2.30    O  2.61e+00  2.27e+01
 25.00  -3.00   0.00   2.30    F  2.91e-08  2.27e+01
 25.00  -3.00   0.00   2.30   Ne  7.04e-01  2.27e+01
 25.00  -3.00   0.00   2.30   Mg  1.20e-01  2.27e+01
 25.00  -3.00   0.00   2.30   Si  1.28e-01  2.27e+01
 25.00  -3.00   0.00   2.30    S  3.51e-02  2.27e+01
 25.00  -3.00   0.00   2.30   Fe  7.02e-02  2.27e+01
 30.00  -3.00   0.00  29.98    p  1.53e-02  2.01e-02
 30.00  -3.00   0.00  29.98   He  4.82e-03  2.01e-02
 30.00  -3.00   0.00  29.98    C  8.79e-08  2.01e-02
 30.00  -3.00   0.00  29.98    N  1.40e-08  2.01e-02
 30.00  -3.00   0.00  29.98    O  4.10e-07  2.01e-02
 30.00  -3.00   0.00  29.98    F  1.02e-11  2.01e-02
 30.00  -3.00   0.00  29.98   Ne  2.53e-08  2.01e-02
 30.00  -3.00   0.00  29.98   Mg  2.54e-08  2.01e-02
 30.00  -3.00   0.00  29.98   Si  3.45e-08  2.01e-02
 30.00  -3.00   0.00  29.98    S  1.40e-08  2.01e-02
 30.00  -3.00   0.00  29.98   Fe  2.61e-08  2.01e-02
 40.00  -3.00   0.00  39.97    p  2.43e-02  3.20e-02
 40.00  -3.00   0.00  39.97   He  7.67e-03  3.20e-02
 40.00  -3.00   0.00  39.97    C  1.40e-07  3.20e-02
 40.00  -3.00   0.00  39.97    N  2.22e-08  3.20e-02
 40.00  -3.00   0.00  39.97    O  6.52e-07  3.20e-02
 40.00  -3.00   0.00  39.97    F  1.62e-11  3.20e-02
 40.00  -3.00   0.00  39.97   Ne  4.02e-08  3.20e-02
 40.00  -3.00   0.00  39.97   Mg  4.05e-08  3.20e-02
 40.00  -3.00   0.00  39.97   Si  5.50e-08  3.20e-02
 40.00  -3.00   0.00  39.97    S  2.23e-08  3.20e-02
 40.00  -3.00   0.00  39.97   Fe  4.16e-08  3.20e-02
 60.00  -3.00   0.00  59.94    p  4.35e-02  5.73e-02
 60.00  -3.00   0.00  59.94   He  1.37e-02  5.73e-02
 60.00  -3.00   0.00  59.94    C  2.51e-07  5.73e-02
 60.00  -3.00   0.00  59.94    N  3.98e-08  5.73e-02
 60.00  -3.00   0.00  59.94    O  1.17e-06  5.73e-02
 60.00  -3.00   0.00  59.94    F  2.91e-11  5.73e-02
 60.00  -3.00   0.00  59.94   Ne  7.21e-08  5.73e-02
 60.00  -3.00   0.00  59.94   Mg  7.26e-08  5.73e-02
 60.00  -3.00   0.00  59.94   Si  9.85e-08  5.73e-02
 60.00  -3.00   0.00  59.94    S  3.99e-08  5.73e-02
 60.00  -3.00   0.00  59.94   Fe  7.45e-08  5.73e-02
 80.00  -3.00   0.00  79.90    p  7.52e-02  9.89e-02
 80.00  -3.00   0.00  79.90   He  2.37e-02  9.89e-02
 80.00  -3.00   0.00  79.90    C  4.33e-07  9.89e-02
 80.00  -3.00   0.00  79.90    N  6.88e-08  9.89e-02
 80.00  -3.00   0.00  79.90    O  2.02e-06  9.89e-02
 80.00  -3.00   0.00  79.90    F  5.02e-11  9.89e-02
 80.00  -3.00   0.00  79.90   Ne  1.25e-07  9.89e-02
 80.00  -3.00   0.00  79.90   Mg  1.25e-07  9.89e-02
 80.00  -3.00   0.00  79.90   Si  1.70e-07  9.89e-02
 80.00  -3.00   0.00  79.90    S  6.90e-08  9.89e-02
 80.00  -3.00   0.00  79.90   Fe  1.29e-07  9.89e-02
120.00  -3.00   0.00 119.66    p  2.59e-01  3.41e-01
120.00  -3.00   0.00 119.66   He  8.19e-02  3.41e-01
120.00  -3.00   0.00 119.66    C  1.49e-06  3.41e-01
120.00  -3.00   0.00 119.66    N  2.37e-07  3.41e-01
120.00  -3.00   0.00 119.66    O  6.97e-06  3.41e-01
120.00  -3.00   0.00 119.66    F  1.73e-10  3.41e-01
120.00  -3.00   0.00 119.66   Ne  4.30e-07  3.41e-01
120.00  -3.00   0.00 119.66   Mg  4.32e-07  3.41e-01
120.00  -3.00   0.00 119.66   Si  5.87e-07  3.41e-01
120.00  -3.00   0.00 119.66    S  2.38e-07  3.41e-01
120.00  -3.00   0.00 119.66   Fe  4.44e-07  3.41e-01
