#---Details of Columns:
#    M0 (solMass)          (F6.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    [Fe/H]                (F7.2)  Initial metallicity [ucd=phys.abund.Z]
#    vel (km/s)            (F7.2)  Initial rotation [ucd=phys.mass]
#    M1 (solMass)          (F7.2)  Final mass (1) [ucd=phys.mass]
#    El                    (a4)    Species i (2) [ucd=phys.atmol.element]
#    M(i)lost (solMass)    (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)lostall (solMass) (D9.2)  Total mass lost in the wind [ucd=phys.mass]
#----- ------ ------ ------ ---- --------- -----------
#M0                                                                 
#(sol         vel    M1 (so      M(i)lost  M(i)lostall
#Mass) Z0     (km/s) lMass) El   (solMass) (solMass)  
#----- ------ ------ ------ ---- --------- -----------
 13.00  -2.00  25.00   1.78    p  6.01e+00  1.12e+01
 13.00  -2.00  25.00   1.78   He  4.34e+00  1.12e+01
 13.00  -2.00  25.00   1.78    C  1.83e-01  1.12e+01
 13.00  -2.00  25.00   1.78    N  7.08e-03  1.12e+01
 13.00  -2.00  25.00   1.78    O  4.80e-01  1.12e+01
 13.00  -2.00  25.00   1.78    F  1.39e-05  1.12e+01
 13.00  -2.00  25.00   1.78   Ne  2.56e-02  1.12e+01
 13.00  -2.00  25.00   1.78   Mg  1.46e-02  1.12e+01
 13.00  -2.00  25.00   1.78   Si  6.45e-02  1.12e+01
 13.00  -2.00  25.00   1.78    S  2.30e-02  1.12e+01
 13.00  -2.00  25.00   1.78   Fe  7.06e-02  1.12e+01
 15.00  -2.00  25.00   1.95    p  6.74e+00  1.30e+01
 15.00  -2.00  25.00   1.95   He  4.74e+00  1.30e+01
 15.00  -2.00  25.00   1.95    C  2.87e-01  1.30e+01
 15.00  -2.00  25.00   1.95    N  5.99e-03  1.30e+01
 15.00  -2.00  25.00   1.95    O  9.16e-01  1.30e+01
 15.00  -2.00  25.00   1.95    F  1.72e-04  1.30e+01
 15.00  -2.00  25.00   1.95   Ne  4.24e-02  1.30e+01
 15.00  -2.00  25.00   1.95   Mg  2.03e-02  1.30e+01
 15.00  -2.00  25.00   1.95   Si  1.18e-01  1.30e+01
 15.00  -2.00  25.00   1.95    S  7.68e-02  1.30e+01
 15.00  -2.00  25.00   1.95   Fe  7.09e-02  1.30e+01
 20.00  -2.00  25.00   2.04    p  8.51e+00  1.80e+01
 20.00  -2.00  25.00   2.04   He  6.53e+00  1.80e+01
 20.00  -2.00  25.00   2.04    C  4.35e-01  1.80e+01
 20.00  -2.00  25.00   2.04    N  1.12e-02  1.80e+01
 20.00  -2.00  25.00   2.04    O  1.68e+00  1.80e+01
 20.00  -2.00  25.00   2.04    F  1.20e-04  1.80e+01
 20.00  -2.00  25.00   2.04   Ne  4.28e-01  1.80e+01
 20.00  -2.00  25.00   2.04   Mg  9.50e-02  1.80e+01
 20.00  -2.00  25.00   2.04   Si  1.11e-01  1.80e+01
 20.00  -2.00  25.00   2.04    S  3.35e-02  1.80e+01
 20.00  -2.00  25.00   2.04   Fe  7.10e-02  1.80e+01
 25.00  -2.00  25.00   2.37    p  1.01e+01  2.26e+01
 25.00  -2.00  25.00   2.37   He  7.92e+00  2.26e+01
 25.00  -2.00  25.00   2.37    C  6.15e-01  2.26e+01
 25.00  -2.00  25.00   2.37    N  9.58e-03  2.26e+01
 25.00  -2.00  25.00   2.37    O  2.88e+00  2.26e+01
 25.00  -2.00  25.00   2.37    F  3.12e-05  2.26e+01
 25.00  -2.00  25.00   2.37   Ne  6.89e-01  2.26e+01
 25.00  -2.00  25.00   2.37   Mg  1.19e-01  2.26e+01
 25.00  -2.00  25.00   2.37   Si  1.35e-01  2.26e+01
 25.00  -2.00  25.00   2.37    S  3.93e-02  2.26e+01
 25.00  -2.00  25.00   2.37   Fe  7.04e-02  2.26e+01
 30.00  -2.00  25.00  29.51    p  3.40e-01  4.91e-01
 30.00  -2.00  25.00  29.51   He  1.51e-01  4.91e-01
 30.00  -2.00  25.00  29.51    C  4.08e-06  4.91e-01
 30.00  -2.00  25.00  29.51    N  3.41e-05  4.91e-01
 30.00  -2.00  25.00  29.51    O  3.59e-05  4.91e-01
 30.00  -2.00  25.00  29.51    F  6.04e-10  4.91e-01
 30.00  -2.00  25.00  29.51   Ne  2.87e-06  4.91e-01
 30.00  -2.00  25.00  29.51   Mg  3.15e-06  4.91e-01
 30.00  -2.00  25.00  29.51   Si  4.44e-06  4.91e-01
 30.00  -2.00  25.00  29.51    S  1.78e-06  4.91e-01
 30.00  -2.00  25.00  29.51   Fe  3.34e-06  4.91e-01
 40.00  -2.00  25.00  37.18    p  1.97e+00  2.82e+00
 40.00  -2.00  25.00  37.18   He  8.54e-01  2.82e+00
 40.00  -2.00  25.00  37.18    C  6.53e-04  2.82e+00
 40.00  -2.00  25.00  37.18    N  1.02e-03  2.82e+00
 40.00  -2.00  25.00  37.18    O  4.66e-04  2.82e+00
 40.00  -2.00  25.00  37.18    F  4.19e-09  2.82e+00
 40.00  -2.00  25.00  37.18   Ne  1.62e-05  2.82e+00
 40.00  -2.00  25.00  37.18   Mg  1.60e-05  2.82e+00
 40.00  -2.00  25.00  37.18   Si  2.26e-05  2.82e+00
 40.00  -2.00  25.00  37.18    S  9.11e-06  2.82e+00
 40.00  -2.00  25.00  37.18   Fe  1.69e-05  2.82e+00
 60.00  -2.00  25.00  56.50    p  2.41e+00  3.50e+00
 60.00  -2.00  25.00  56.50   He  1.08e+00  3.50e+00
 60.00  -2.00  25.00  56.50    C  2.20e-03  3.50e+00
 60.00  -2.00  25.00  56.50    N  1.68e-03  3.50e+00
 60.00  -2.00  25.00  56.50    O  1.60e-03  3.50e+00
 60.00  -2.00  25.00  56.50    F  5.03e-09  3.50e+00
 60.00  -2.00  25.00  56.50   Ne  2.35e-05  3.50e+00
 60.00  -2.00  25.00  56.50   Mg  2.09e-05  3.50e+00
 60.00  -2.00  25.00  56.50   Si  2.98e-05  3.50e+00
 60.00  -2.00  25.00  56.50    S  1.19e-05  3.50e+00
 60.00  -2.00  25.00  56.50   Fe  2.23e-05  3.50e+00
 80.00  -2.00  25.00  74.85    p  3.50e+00  5.15e+00
 80.00  -2.00  25.00  74.85   He  1.65e+00  5.15e+00
 80.00  -2.00  25.00  74.85    C  6.98e-03  5.15e+00
 80.00  -2.00  25.00  74.85    N  2.57e-03  5.15e+00
 80.00  -2.00  25.00  74.85    O  4.23e-03  5.15e+00
 80.00  -2.00  25.00  74.85    F  7.35e-09  5.15e+00
 80.00  -2.00  25.00  74.85   Ne  4.20e-05  5.15e+00
 80.00  -2.00  25.00  74.85   Mg  3.12e-05  5.15e+00
 80.00  -2.00  25.00  74.85   Si  4.46e-05  5.15e+00
 80.00  -2.00  25.00  74.85    S  1.77e-05  5.15e+00
 80.00  -2.00  25.00  74.85   Fe  3.31e-05  5.15e+00
120.00  -2.00  25.00 107.11    p  7.89e+00  1.29e+01
120.00  -2.00  25.00 107.11   He  4.93e+00  1.29e+01
120.00  -2.00  25.00 107.11    C  3.11e-02  1.29e+01
120.00  -2.00  25.00 107.11    N  3.99e-03  1.29e+01
120.00  -2.00  25.00 107.11    O  1.50e-02  1.29e+01
120.00  -2.00  25.00 107.11    F  2.71e-08  1.29e+01
120.00  -2.00  25.00 107.11   Ne  1.56e-04  1.29e+01
120.00  -2.00  25.00 107.11   Mg  1.01e-04  1.29e+01
120.00  -2.00  25.00 107.11   Si  1.51e-04  1.29e+01
120.00  -2.00  25.00 107.11    S  5.81e-05  1.29e+01
120.00  -2.00  25.00 107.11   Fe  1.08e-04  1.29e+01
