#---Details of Columns:
#    M0 (solMass)          (F6.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    [Fe/H]                (F7.2)  Initial metallicity [ucd=phys.abund.Z]
#    vel (km/s)            (F7.2)  Initial rotation [ucd=phys.mass]
#    M1 (solMass)          (F7.2)  Final mass (1) [ucd=phys.mass]
#    El                    (a4)    Species i (2) [ucd=phys.atmol.element]
#    M(i)lost (solMass)    (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)lostall (solMass) (D9.2)  Total mass lost in the wind [ucd=phys.mass]
#----- ------ ------ ------ ---- --------- -----------
#M0                                                                 
#(sol         vel    M1 (so      M(i)lost  M(i)lostall
#Mass) Z0     (km/s) lMass) El   (solMass) (solMass)  
#----- ------ ------ ------ ---- --------- -----------
 80.00  -2.00  50.00  70.26    O  8.36e-03  9.74e+00
 80.00  -2.00  50.00  70.26    F  1.22e-08  9.74e+00
 80.00  -2.00  50.00  70.26   Ne  7.77e-05  9.74e+00
 80.00  -2.00  50.00  70.26   Mg  5.60e-05  9.74e+00
 80.00  -2.00  50.00  70.26   Si  8.07e-05  9.74e+00
 80.00  -2.00  50.00  70.26    S  3.20e-05  9.74e+00
 80.00  -2.00  50.00  70.26   Fe  5.96e-05  9.74e+00
120.00  -2.00  50.00 100.47    p  1.12e+01  1.95e+01
120.00  -2.00  50.00 100.47   He  8.21e+00  1.95e+01
120.00  -2.00  50.00 100.47    C  6.20e-02  1.95e+01
120.00  -2.00  50.00 100.47    N  7.72e-03  1.95e+01
120.00  -2.00  50.00 100.47    O  2.89e-02  1.95e+01
120.00  -2.00  50.00 100.47    F  2.81e-08  1.95e+01
120.00  -2.00  50.00 100.47   Ne  2.39e-04  1.95e+01
120.00  -2.00  50.00 100.47   Mg  1.26e-04  1.95e+01
120.00  -2.00  50.00 100.47   Si  1.98e-04  1.95e+01
120.00  -2.00  50.00 100.47    S  7.39e-05  1.95e+01
120.00  -2.00  50.00 100.47   Fe  1.38e-04  1.95e+01
