#---Details of Columns:
#    M0 (solMass)          (F6.2)  [1/6.5] Initial mass [ucd=phys.mass]
#    [Fe/H]                (F7.2)  Initial metallicity [ucd=phys.abund.Z]
#    vel (km/s)            (F7.2)  Initial rotation [ucd=phys.mass]
#    M1 (solMass)          (F7.2)  Final mass (1) [ucd=phys.mass]
#    El                    (a4)    Species i (2) [ucd=phys.atmol.element]
#    M(i)lost (solMass)    (D9.2)  Mass of species i lost in the wind [ucd=phys.mass]
#    M(i)lostall (solMass) (D9.2)  Total mass lost in the wind [ucd=phys.mass]
#----- ------ ------ ------ ---- --------- -----------
#M0                                                                 
#(sol         vel    M1 (so      M(i)lost  M(i)lostall
#Mass) Z0     (km/s) lMass) El   (solMass) (solMass)  
#----- ------ ------ ------ ---- --------- -----------
 80.00  -2.00   0.00  78.60    O  2.86e-04  1.40e+00
 80.00  -2.00   0.00  78.60    F  7.12e-09  1.40e+00
 80.00  -2.00   0.00  78.60   Ne  1.77e-05  1.40e+00
 80.00  -2.00   0.00  78.60   Mg  1.78e-05  1.40e+00
 80.00  -2.00   0.00  78.60   Si  2.41e-05  1.40e+00
 80.00  -2.00   0.00  78.60    S  9.77e-06  1.40e+00
 80.00  -2.00   0.00  78.60   Fe  1.82e-05  1.40e+00
120.00  -2.00   0.00 102.81    p  1.26e+01  1.72e+01
120.00  -2.00   0.00 102.81   He  4.54e+00  1.72e+01
120.00  -2.00   0.00 102.81    C  6.27e-04  1.72e+01
120.00  -2.00   0.00 102.81    N  7.20e-04  1.72e+01
120.00  -2.00   0.00 102.81    O  2.98e-03  1.72e+01
120.00  -2.00   0.00 102.81    F  7.40e-08  1.72e+01
120.00  -2.00   0.00 102.81   Ne  2.08e-04  1.72e+01
120.00  -2.00   0.00 102.81   Mg  2.14e-04  1.72e+01
120.00  -2.00   0.00 102.81   Si  2.96e-04  1.72e+01
120.00  -2.00   0.00 102.81    S  1.20e-04  1.72e+01
120.00  -2.00   0.00 102.81   Fe  2.24e-04  1.72e+01
