energy[ev]	n-1     k
      1198.10  -0.00045428364   8.9430863e-05
      1198.20  -0.00045420571   8.9404755e-05
      1198.30  -0.00045412770   8.9378623e-05
      1198.40  -0.00045404980   8.9352530e-05
      1198.50  -0.00045397193   8.9326445e-05
      1198.60  -0.00045389408   8.9300367e-05
      1198.70  -0.00045381624   8.9274297e-05
      1198.80  -0.00045373833   8.9248202e-05
      1198.90  -0.00045366054   8.9222147e-05
      1199.00  -0.00045358276   8.9196099e-05
      1199.10  -0.00045350500   8.9170058e-05
      1199.20  -0.00045342727   8.9144025e-05
      1199.30  -0.00045334946   8.9117968e-05
      1199.40  -0.00045327176   8.9091949e-05
      1199.50  -0.00045319408   8.9065939e-05
      1199.60  -0.00045311642   8.9039935e-05
      1199.70  -0.00045303879   8.9013939e-05
      1199.80  -0.00045296107   8.8987919e-05
      1199.90  -0.00045288347   8.8961938e-05
      1200.00  -0.00045280589   8.8935965e-05
      1200.10  -0.00045272833   8.8909998e-05
      1200.20  -0.00045265079   8.8884040e-05
      1200.30  -0.00045257318   8.8858057e-05
      1200.40  -0.00045249568   8.8832113e-05
      1200.50  -0.00045241820   8.8806176e-05
      1200.60  -0.00045234073   8.8780247e-05
      1200.70  -0.00045226329   8.8754325e-05
      1200.80  -0.00045218577   8.8728379e-05
      1200.90  -0.00045210837   8.8702472e-05
      1201.00  -0.00045203098   8.8676573e-05
      1201.10  -0.00045195362   8.8650681e-05
      1201.20  -0.00045187627   8.8624796e-05
      1201.30  -0.00045179885   8.8598887e-05
      1201.40  -0.00045172155   8.8573017e-05
      1201.50  -0.00045164426   8.8547155e-05
      1201.60  -0.00045156699   8.8521300e-05
      1201.70  -0.00045148975   8.8495452e-05
      1201.80  -0.00045141242   8.8469580e-05
      1201.90  -0.00045133522   8.8443747e-05
      1202.00  -0.00045125803   8.8417921e-05
      1202.10  -0.00045118086   8.8392103e-05
      1202.20  -0.00045110371   8.8366292e-05
      1202.30  -0.00045102648   8.8340457e-05
      1202.40  -0.00045094937   8.8314661e-05
      1202.50  -0.00045087228   8.8288872e-05
      1202.60  -0.00045079520   8.8263090e-05
      1202.70  -0.00045071815   8.8237316e-05
      1202.80  -0.00045064102   8.8211518e-05
      1202.90  -0.00045056401   8.8185758e-05
      1203.00  -0.00045048701   8.8160006e-05
      1203.10  -0.00045041004   8.8134261e-05
      1203.20  -0.00045033308   8.8108524e-05
      1203.30  -0.00045025605   8.8082763e-05
      1203.40  -0.00045017913   8.8057040e-05
      1203.50  -0.00045010223   8.8031324e-05
      1203.60  -0.00045002535   8.8005616e-05
      1203.70  -0.00044994849   8.7979916e-05
      1203.80  -0.00044987156   8.7954191e-05
      1203.90  -0.00044979474   8.7928505e-05
      1204.00  -0.00044971794   8.7902826e-05
      1204.10  -0.00044964115   8.7877154e-05
      1204.20  -0.00044956439   8.7851490e-05
      1204.30  -0.00044948755   8.7825802e-05
      1204.40  -0.00044941083   8.7800153e-05
      1204.50  -0.00044933412   8.7774510e-05
      1204.60  -0.00044925744   8.7748875e-05
      1204.70  -0.00044918077   8.7723248e-05
      1204.80  -0.00044910403   8.7697596e-05
      1204.90  -0.00044902740   8.7671983e-05
      1205.00  -0.00044895079   8.7646378e-05
      1205.10  -0.00044887420   8.7620779e-05
      1205.20  -0.00044879763   8.7595188e-05
      1205.30  -0.00044872098   8.7569573e-05
      1205.40  -0.00044864445   8.7543996e-05
      1205.50  -0.00044856794   8.7518427e-05
      1205.60  -0.00044849145   8.7492865e-05
      1205.70  -0.00044841497   8.7467310e-05
      1205.80  -0.00044833842   8.7441732e-05
      1205.90  -0.00044826199   8.7416191e-05
      1206.00  -0.00044818557   8.7390658e-05
      1206.10  -0.00044810917   8.7365133e-05
      1206.20  -0.00044803279   8.7339614e-05
      1206.30  -0.00044795634   8.7314072e-05
      1206.40  -0.00044788000   8.7288568e-05
      1206.50  -0.00044780368   8.7263072e-05
      1206.60  -0.00044772738   8.7237582e-05
      1206.70  -0.00044765109   8.7212100e-05
      1206.80  -0.00044757474   8.7186594e-05
      1206.90  -0.00044749849   8.7161127e-05
      1207.00  -0.00044742227   8.7135666e-05
      1207.10  -0.00044734606   8.7110213e-05
      1207.20  -0.00044726987   8.7084767e-05
      1207.30  -0.00044719361   8.7059297e-05
      1207.40  -0.00044711746   8.7033866e-05
      1207.50  -0.00044704133   8.7008442e-05
      1207.60  -0.00044696522   8.6983025e-05
      1207.70  -0.00044688913   8.6957615e-05
      1207.80  -0.00044681297   8.6932182e-05
      1207.90  -0.00044673691   8.6906786e-05
      1208.00  -0.00044666088   8.6881398e-05
      1208.10  -0.00044658486   8.6856017e-05
      1208.20  -0.00044650887   8.6830644e-05
      1208.30  -0.00044643280   8.6805246e-05
      1208.40  -0.00044635684   8.6779887e-05
      1208.50  -0.00044628090   8.6754535e-05
      1208.60  -0.00044620498   8.6729190e-05
      1208.70  -0.00044612908   8.6703852e-05
      1208.80  -0.00044605310   8.6678491e-05
      1208.90  -0.00044597724   8.6653168e-05
      1209.00  -0.00044590140   8.6627852e-05
      1209.10  -0.00044582557   8.6602543e-05
      1209.20  -0.00044574976   8.6577241e-05
      1209.30  -0.00044567388   8.6551916e-05
      1209.40  -0.00044559812   8.6526629e-05
      1209.50  -0.00044552237   8.6501348e-05
      1209.60  -0.00044544664   8.6476076e-05
      1209.70  -0.00044537092   8.6450810e-05
      1209.80  -0.00044529514   8.6425520e-05
      1209.90  -0.00044521947   8.6400269e-05
      1210.00  -0.00044514381   8.6375025e-05
      1210.10  -0.00044506818   8.6349788e-05
      1210.20  -0.00044499256   8.6324558e-05
      1210.30  -0.00044491687   8.6299304e-05
      1210.40  -0.00044484129   8.6274088e-05
      1210.50  -0.00044476573   8.6248880e-05
      1210.60  -0.00044469019   8.6223679e-05
      1210.70  -0.00044461467   8.6198484e-05
      1210.80  -0.00044453907   8.6173267e-05
      1210.90  -0.00044446359   8.6148087e-05
      1211.00  -0.00044438812   8.6122914e-05
      1211.10  -0.00044431267   8.6097748e-05
      1211.20  -0.00044423725   8.6072590e-05
      1211.30  -0.00044416174   8.6047408e-05
      1211.40  -0.00044408635   8.6022264e-05
      1211.50  -0.00044401098   8.5997127e-05
      1211.60  -0.00044393563   8.5971997e-05
      1211.70  -0.00044386030   8.5946874e-05
      1211.80  -0.00044378489   8.5921728e-05
      1211.90  -0.00044370959   8.5896619e-05
      1212.00  -0.00044363383   8.5871723e-05
      1212.10  -0.00044355759   8.5847039e-05
      1212.20  -0.00044348138   8.5822362e-05
      1212.30  -0.00044340509   8.5797663e-05
      1212.40  -0.00044332891   8.5773000e-05
      1212.50  -0.00044325275   8.5748344e-05
      1212.60  -0.00044317661   8.5723695e-05
      1212.70  -0.00044310049   8.5699053e-05
      1212.80  -0.00044302430   8.5674388e-05
      1212.90  -0.00044294821   8.5649760e-05
      1213.00  -0.00044287215   8.5625139e-05
      1213.10  -0.00044279611   8.5600525e-05
      1213.20  -0.00044272008   8.5575918e-05
      1213.30  -0.00044264398   8.5551288e-05
      1213.40  -0.00044256800   8.5526695e-05
      1213.50  -0.00044249203   8.5502108e-05
      1213.60  -0.00044241608   8.5477529e-05
      1213.70  -0.00044234015   8.5452957e-05
      1213.80  -0.00044226414   8.5428361e-05
      1213.90  -0.00044218825   8.5403803e-05
      1214.00  -0.00044211238   8.5379251e-05
      1214.10  -0.00044203653   8.5354707e-05
      1214.20  -0.00044196069   8.5330169e-05
      1214.30  -0.00044188478   8.5305608e-05
      1214.40  -0.00044180899   8.5281084e-05
      1214.50  -0.00044173321   8.5256567e-05
      1214.60  -0.00044165745   8.5232057e-05
      1214.70  -0.00044158148   8.5207561e-05
      1214.80  -0.00044150491   8.5183056e-05
      1214.90  -0.00044142845   8.5158589e-05
      1215.00  -0.00044135201   8.5134128e-05
      1215.10  -0.00044127559   8.5109674e-05
      1215.20  -0.00044119919   8.5085228e-05
      1215.30  -0.00044112271   8.5060758e-05
      1215.40  -0.00044104635   8.5036325e-05
      1215.50  -0.00044097000   8.5011898e-05
      1215.60  -0.00044089368   8.4987479e-05
      1215.70  -0.00044081737   8.4963067e-05
      1215.80  -0.00044074099   8.4938631e-05
      1215.90  -0.00044066472   8.4914233e-05
      1216.00  -0.00044058847   8.4889841e-05
      1216.10  -0.00044051224   8.4865456e-05
      1216.20  -0.00044043603   8.4841078e-05
      1216.30  -0.00044035975   8.4816677e-05
      1216.40  -0.00044028358   8.4792313e-05
      1216.50  -0.00044020742   8.4767956e-05
      1216.60  -0.00044013129   8.4743605e-05
      1216.70  -0.00044005517   8.4719261e-05
      1216.80  -0.00043997899   8.4694895e-05
      1216.90  -0.00043990291   8.4670565e-05
      1217.00  -0.00043982685   8.4646242e-05
      1217.10  -0.00043975081   8.4621925e-05
      1217.20  -0.00043967479   8.4597616e-05
      1217.30  -0.00043959870   8.4573284e-05
      1217.40  -0.00043952272   8.4548988e-05
      1217.50  -0.00043944675   8.4524699e-05
      1217.60  -0.00043937081   8.4500417e-05
      1217.70  -0.00043929489   8.4476142e-05
      1217.80  -0.00043921889   8.4451844e-05
      1217.90  -0.00043914300   8.4427582e-05
      1218.00  -0.00043906713   8.4403328e-05
      1218.10  -0.00043899129   8.4379080e-05
      1218.20  -0.00043891546   8.4354839e-05
      1218.30  -0.00043883955   8.4330575e-05
      1218.40  -0.00043876376   8.4306347e-05
      1218.50  -0.00043868799   8.4282127e-05
      1218.60  -0.00043861223   8.4257913e-05
      1218.70  -0.00043853650   8.4233706e-05
      1218.80  -0.00043846069   8.4209476e-05
      1218.90  -0.00043838500   8.4185283e-05
      1219.00  -0.00043830932   8.4161096e-05
      1219.10  -0.00043823366   8.4136917e-05
      1219.20  -0.00043815802   8.4112744e-05
      1219.30  -0.00043808230   8.4088548e-05
      1219.40  -0.00043800670   8.4064389e-05
      1219.50  -0.00043793112   8.4040236e-05
      1219.60  -0.00043785555   8.4016090e-05
      1219.70  -0.00043778001   8.3991951e-05
      1219.80  -0.00043770439   8.3967790e-05
      1219.90  -0.00043762888   8.3943664e-05
      1220.00  -0.00043755339   8.3919546e-05
      1220.10  -0.00043747792   8.3895434e-05
      1220.20  -0.00043740247   8.3871329e-05
      1220.30  -0.00043732695   8.3847201e-05
      1220.40  -0.00043725154   8.3823109e-05
      1220.50  -0.00043717614   8.3799025e-05
      1220.60  -0.00043710076   8.3774947e-05
      1220.70  -0.00043702541   8.3750875e-05
      1220.80  -0.00043694998   8.3726781e-05
      1220.90  -0.00043687466   8.3702724e-05
      1221.00  -0.00043679936   8.3678673e-05
      1221.10  -0.00043672408   8.3654629e-05
      1221.20  -0.00043664881   8.3630591e-05
      1221.30  -0.00043657348   8.3606531e-05
      1221.40  -0.00043649825   8.3582507e-05
      1221.50  -0.00043642305   8.3558490e-05
      1221.60  -0.00043634786   8.3534479e-05
      1221.70  -0.00043627269   8.3510476e-05
      1221.80  -0.00043619745   8.3486450e-05
      1221.90  -0.00043612232   8.3462459e-05
      1222.00  -0.00043604720   8.3438476e-05
      1222.10  -0.00043597211   8.3414499e-05
      1222.20  -0.00043589703   8.3390529e-05
      1222.30  -0.00043582189   8.3366536e-05
      1222.40  -0.00043574685   8.3342580e-05
      1222.50  -0.00043567183   8.3318630e-05
      1222.60  -0.00043559683   8.3294687e-05
      1222.70  -0.00043552185   8.3270750e-05
      1222.80  -0.00043544679   8.3246791e-05
      1222.90  -0.00043537185   8.3222868e-05
      1223.00  -0.00043529692   8.3198952e-05
      1223.10  -0.00043522202   8.3175043e-05
      1223.20  -0.00043514713   8.3151140e-05
      1223.30  -0.00043507217   8.3127214e-05
      1223.40  -0.00043499732   8.3103325e-05
      1223.50  -0.00043492249   8.3079442e-05
      1223.60  -0.00043484767   8.3055566e-05
      1223.70  -0.00043477288   8.3031697e-05
      1223.80  -0.00043469801   8.3007805e-05
      1223.90  -0.00043462325   8.2983949e-05
      1224.00  -0.00043454851   8.2960100e-05
      1224.10  -0.00043447379   8.2936257e-05
      1224.20  -0.00043439909   8.2912421e-05
      1224.30  -0.00043432432   8.2888563e-05
      1224.40  -0.00043424965   8.2864740e-05
      1224.50  -0.00043417501   8.2840924e-05
      1224.60  -0.00043410038   8.2817115e-05
      1224.70  -0.00043402577   8.2793312e-05
      1224.80  -0.00043395109   8.2769488e-05
      1224.90  -0.00043387652   8.2745698e-05
      1225.00  -0.00043380196   8.2721916e-05
      1225.10  -0.00043372743   8.2698140e-05
      1225.20  -0.00043365291   8.2674371e-05
      1225.30  -0.00043357833   8.2650579e-05
      1225.40  -0.00043350385   8.2626823e-05
      1225.50  -0.00043342939   8.2603074e-05
      1225.60  -0.00043335495   8.2579331e-05
      1225.70  -0.00043328052   8.2555595e-05
      1225.80  -0.00043320603   8.2531837e-05
      1225.90  -0.00043313164   8.2508114e-05
      1226.00  -0.00043305727   8.2484398e-05
      1226.10  -0.00043298292   8.2460689e-05
      1226.20  -0.00043290859   8.2436986e-05
      1226.30  -0.00043283419   8.2413261e-05
      1226.40  -0.00043275990   8.2389572e-05
      1226.50  -0.00043268562   8.2365889e-05
      1226.60  -0.00043261136   8.2342213e-05
      1226.70  -0.00043253713   8.2318543e-05
      1226.80  -0.00043246282   8.2294851e-05
      1226.90  -0.00043238861   8.2271195e-05
      1227.00  -0.00043231443   8.2247545e-05
      1227.10  -0.00043224027   8.2223902e-05
      1227.20  -0.00043216612   8.2200265e-05
      1227.30  -0.00043209190   8.2176607e-05
      1227.40  -0.00043201779   8.2152983e-05
      1227.50  -0.00043194370   8.2129367e-05
      1227.60  -0.00043186963   8.2105757e-05
      1227.70  -0.00043179558   8.2082153e-05
      1227.80  -0.00043172145   8.2058527e-05
      1227.90  -0.00043164743   8.2034937e-05
      1228.00  -0.00043157343   8.2011353e-05
      1228.10  -0.00043149945   8.1987776e-05
      1228.20  -0.00043142549   8.1964206e-05
      1228.30  -0.00043135146   8.1940613e-05
      1228.40  -0.00043127753   8.1917056e-05
      1228.50  -0.00043120363   8.1893505e-05
      1228.60  -0.00043112974   8.1869961e-05
      1228.70  -0.00043105587   8.1846423e-05
      1228.80  -0.00043098193   8.1822864e-05
      1228.90  -0.00043090809   8.1799339e-05
      1229.00  -0.00043083428   8.1775821e-05
      1229.10  -0.00043076048   8.1752310e-05
      1229.20  -0.00043068670   8.1728805e-05
      1229.30  -0.00043061285   8.1705279e-05
      1229.40  -0.00043053911   8.1681787e-05
      1229.50  -0.00043046538   8.1658302e-05
      1229.60  -0.00043039168   8.1634824e-05
      1229.70  -0.00043031799   8.1611352e-05
      1229.80  -0.00043024423   8.1587858e-05
      1229.90  -0.00043017058   8.1564399e-05
      1230.00  -0.00043009695   8.1540947e-05
      1230.10  -0.00043002334   8.1517501e-05
      1230.20  -0.00042994974   8.1494062e-05
      1230.30  -0.00042987607   8.1470601e-05
      1230.40  -0.00042980251   8.1447174e-05
      1230.50  -0.00042972897   8.1423755e-05
      1230.60  -0.00042965545   8.1400342e-05
      1230.70  -0.00042958194   8.1376936e-05
      1230.80  -0.00042950837   8.1353507e-05
      1230.90  -0.00042943490   8.1330114e-05
      1231.00  -0.00042936145   8.1306727e-05
      1231.10  -0.00042928802   8.1283346e-05
      1231.20  -0.00042921460   8.1259973e-05
      1231.30  -0.00042914112   8.1236577e-05
      1231.40  -0.00042906774   8.1213216e-05
      1231.50  -0.00042899438   8.1189862e-05
      1231.60  -0.00042892043   8.1166654e-05
      1231.70  -0.00042884589   8.1143592e-05
      1231.80  -0.00042877128   8.1120509e-05
      1231.90  -0.00042869678   8.1097460e-05
      1232.00  -0.00042862229   8.1074418e-05
      1232.10  -0.00042854782   8.1051382e-05
      1232.20  -0.00042847338   8.1028353e-05
      1232.30  -0.00042839886   8.1005301e-05
      1232.40  -0.00042832444   8.0982285e-05
      1232.50  -0.00042825005   8.0959274e-05
      1232.60  -0.00042817568   8.0936270e-05
      1232.70  -0.00042810132   8.0913273e-05
      1232.80  -0.00042802690   8.0890254e-05
      1232.90  -0.00042795258   8.0867269e-05
      1233.00  -0.00042787828   8.0844291e-05
      1233.10  -0.00042780400   8.0821319e-05
      1233.20  -0.00042772973   8.0798353e-05
      1233.30  -0.00042765540   8.0775366e-05
      1233.40  -0.00042758117   8.0752414e-05
      1233.50  -0.00042750696   8.0729467e-05
      1233.60  -0.00042743277   8.0706527e-05
      1233.70  -0.00042735860   8.0683594e-05
      1233.80  -0.00042728436   8.0660638e-05
      1233.90  -0.00042721023   8.0637717e-05
      1234.00  -0.00042713611   8.0614803e-05
      1234.10  -0.00042706201   8.0591895e-05
      1234.20  -0.00042698794   8.0568993e-05
      1234.30  -0.00042691378   8.0546070e-05
      1234.40  -0.00042683861   8.0523201e-05
      1234.50  -0.00042676318   8.0500343e-05
      1234.60  -0.00042668777   8.0477492e-05
      1234.70  -0.00042661237   8.0454647e-05
      1234.80  -0.00042653690   8.0431781e-05
      1234.90  -0.00042646154   8.0408949e-05
      1235.00  -0.00042638620   8.0386123e-05
      1235.10  -0.00042631088   8.0363303e-05
      1235.20  -0.00042623558   8.0340490e-05
      1235.30  -0.00042616021   8.0317655e-05
      1235.40  -0.00042608494   8.0294855e-05
      1235.50  -0.00042600970   8.0272061e-05
      1235.60  -0.00042593447   8.0249273e-05
      1235.70  -0.00042585926   8.0226491e-05
      1235.80  -0.00042578398   8.0203688e-05
      1235.90  -0.00042570881   8.0180919e-05
      1236.00  -0.00042563366   8.0158157e-05
      1236.10  -0.00042555853   8.0135401e-05
      1236.20  -0.00042548341   8.0112651e-05
      1236.30  -0.00042540823   8.0089879e-05
      1236.40  -0.00042533315   8.0067142e-05
      1236.50  -0.00042525809   8.0044411e-05
      1236.60  -0.00042518305   8.0021686e-05
      1236.70  -0.00042510803   7.9998968e-05
      1236.80  -0.00042503294   7.9976228e-05
      1236.90  -0.00042495796   7.9953522e-05
      1237.00  -0.00042488299   7.9930823e-05
      1237.10  -0.00042480805   7.9908129e-05
      1237.20  -0.00042473312   7.9885443e-05
      1237.30  -0.00042465812   7.9862734e-05
      1237.40  -0.00042458323   7.9840060e-05
      1237.50  -0.00042450836   7.9817392e-05
      1237.60  -0.00042443351   7.9794730e-05
      1237.70  -0.00042435867   7.9772075e-05
      1237.80  -0.00042428377   7.9749398e-05
      1237.90  -0.00042420897   7.9726755e-05
      1238.00  -0.00042413419   7.9704118e-05
      1238.10  -0.00042405943   7.9681488e-05
      1238.20  -0.00042398469   7.9658864e-05
      1238.30  -0.00042390988   7.9636218e-05
      1238.40  -0.00042383518   7.9613607e-05
      1238.50  -0.00042376049   7.9591001e-05
      1238.60  -0.00042368583   7.9568402e-05
      1238.70  -0.00042361118   7.9545809e-05
      1238.80  -0.00042353646   7.9523195e-05
      1238.90  -0.00042346185   7.9500615e-05
      1239.00  -0.00042338726   7.9478041e-05
      1239.10  -0.00042331268   7.9455473e-05
      1239.20  -0.00042323813   7.9432912e-05
      1239.30  -0.00042316350   7.9410329e-05
      1239.40  -0.00042308899   7.9387780e-05
      1239.50  -0.00042301449   7.9365237e-05
      1239.60  -0.00042294001   7.9342701e-05
      1239.70  -0.00042286554   7.9320170e-05
      1239.80  -0.00042279101   7.9297619e-05
      1239.90  -0.00042271659   7.9275101e-05
      1240.00  -0.00042264218   7.9252589e-05
      1240.10  -0.00042256779   7.9230084e-05
      1240.20  -0.00042249342   7.9207585e-05
      1240.30  -0.00042241898   7.9185064e-05
      1240.40  -0.00042234465   7.9162578e-05
      1240.50  -0.00042227033   7.9140097e-05
      1240.60  -0.00042219604   7.9117623e-05
      1240.70  -0.00042212176   7.9095155e-05
      1240.80  -0.00042204741   7.9072666e-05
      1240.90  -0.00042197317   7.9050210e-05
      1241.00  -0.00042189895   7.9027761e-05
      1241.10  -0.00042182475   7.9005318e-05
      1241.20  -0.00042175056   7.8982881e-05
      1241.30  -0.00042167631   7.8960422e-05
      1241.40  -0.00042160216   7.8937998e-05
      1241.50  -0.00042152803   7.8915580e-05
      1241.60  -0.00042145392   7.8893167e-05
      1241.70  -0.00042137982   7.8870761e-05
      1241.80  -0.00042130566   7.8848334e-05
      1241.90  -0.00042123160   7.8825941e-05
      1242.00  -0.00042115757   7.8803553e-05
      1242.10  -0.00042108355   7.8781172e-05
      1242.20  -0.00042100955   7.8758797e-05
      1242.30  -0.00042093547   7.8736401e-05
      1242.40  -0.00042086151   7.8714038e-05
      1242.50  -0.00042078757   7.8691682e-05
      1242.60  -0.00042071364   7.8669331e-05
      1242.70  -0.00042063973   7.8646987e-05
      1242.80  -0.00042056575   7.8624622e-05
      1242.90  -0.00042049188   7.8602290e-05
      1243.00  -0.00042041802   7.8579965e-05
      1243.10  -0.00042034419   7.8557645e-05
      1243.20  -0.00042027037   7.8535332e-05
      1243.30  -0.00042019648   7.8512998e-05
      1243.40  -0.00042012270   7.8490697e-05
      1243.50  -0.00042004894   7.8468402e-05
      1243.60  -0.00041997519   7.8446113e-05
      1243.70  -0.00041990147   7.8423831e-05
      1243.80  -0.00041982767   7.8401527e-05
      1243.90  -0.00041975398   7.8379257e-05
      1244.00  -0.00041968031   7.8356993e-05
      1244.10  -0.00041960666   7.8334735e-05
      1244.20  -0.00041953302   7.8312483e-05
      1244.30  -0.00041945932   7.8290210e-05
      1244.40  -0.00041938572   7.8267971e-05
      1244.50  -0.00041931214   7.8245738e-05
      1244.60  -0.00041923858   7.8223510e-05
      1244.70  -0.00041916503   7.8201289e-05
      1244.80  -0.00041909142   7.8179047e-05
      1244.90  -0.00041901791   7.8156838e-05
      1245.00  -0.00041894442   7.8134636e-05
      1245.10  -0.00041887095   7.8112439e-05
      1245.20  -0.00041879750   7.8090249e-05
      1245.30  -0.00041872398   7.8068037e-05
      1245.40  -0.00041865056   7.8045859e-05
      1245.50  -0.00041857716   7.8023687e-05
      1245.60  -0.00041850379   7.8001521e-05
      1245.70  -0.00041843042   7.7979361e-05
      1245.80  -0.00041835699   7.7957180e-05
      1245.90  -0.00041828367   7.7935033e-05
      1246.00  -0.00041821036   7.7912891e-05
      1246.10  -0.00041813707   7.7890756e-05
      1246.20  -0.00041806380   7.7868626e-05
      1246.30  -0.00041799046   7.7846476e-05
      1246.40  -0.00041791722   7.7824359e-05
      1246.50  -0.00041784401   7.7802248e-05
      1246.60  -0.00041777081   7.7780143e-05
      1246.70  -0.00041769763   7.7758044e-05
      1246.80  -0.00041762438   7.7735925e-05
      1246.90  -0.00041755124   7.7713838e-05
      1247.00  -0.00041747811   7.7691757e-05
      1247.10  -0.00041740500   7.7669683e-05
      1247.20  -0.00041733191   7.7647614e-05
      1247.30  -0.00041725875   7.7625525e-05
      1247.40  -0.00041718570   7.7603469e-05
      1247.50  -0.00041711266   7.7581419e-05
      1247.60  -0.00041703965   7.7559374e-05
      1247.70  -0.00041696665   7.7537336e-05
      1247.80  -0.00041689358   7.7515277e-05
      1247.90  -0.00041682061   7.7493252e-05
      1248.00  -0.00041674767   7.7471232e-05
      1248.10  -0.00041667474   7.7449218e-05
      1248.20  -0.00041660183   7.7427210e-05
      1248.30  -0.00041652885   7.7405182e-05
      1248.40  -0.00041645598   7.7383186e-05
      1248.50  -0.00041638313   7.7361196e-05
      1248.60  -0.00041631029   7.7339213e-05
      1248.70  -0.00041623747   7.7317235e-05
      1248.80  -0.00041616458   7.7295237e-05
      1248.90  -0.00041609180   7.7273272e-05
      1249.00  -0.00041601903   7.7251312e-05
      1249.10  -0.00041594628   7.7229359e-05
      1249.20  -0.00041587356   7.7207412e-05
      1249.30  -0.00041580076   7.7185444e-05
      1249.40  -0.00041572806   7.7163509e-05
      1249.50  -0.00041565539   7.7141580e-05
      1249.60  -0.00041558273   7.7119657e-05
      1249.70  -0.00041551009   7.7097739e-05
      1249.80  -0.00041543738   7.7075802e-05
      1249.90  -0.00041536478   7.7053897e-05
      1250.00  -0.00041529219   7.7031998e-05
      1250.10  -0.00041521962   7.7010105e-05
      1250.20  -0.00041514707   7.6988218e-05
      1250.30  -0.00041507445   7.6966310e-05
      1250.40  -0.00041500194   7.6944435e-05
      1250.50  -0.00041492944   7.6922566e-05
      1250.60  -0.00041485696   7.6900703e-05
      1250.70  -0.00041478450   7.6878846e-05
      1250.80  -0.00041471197   7.6856969e-05
      1250.90  -0.00041463955   7.6835124e-05
      1251.00  -0.00041456714   7.6813285e-05
      1251.10  -0.00041449475   7.6791452e-05
      1251.20  -0.00041442238   7.6769625e-05
      1251.30  -0.00041434994   7.6747778e-05
      1251.40  -0.00041427760   7.6725963e-05
      1251.50  -0.00041420469   7.6704232e-05
      1251.60  -0.00041413041   7.6682690e-05
      1251.70  -0.00041405614   7.6661154e-05
      1251.80  -0.00041398180   7.6639597e-05
      1251.90  -0.00041390757   7.6618073e-05
      1252.00  -0.00041383336   7.6596554e-05
      1252.10  -0.00041375917   7.6575041e-05
      1252.20  -0.00041368499   7.6553535e-05
      1252.30  -0.00041361075   7.6532007e-05
      1252.40  -0.00041353661   7.6510513e-05
      1252.50  -0.00041346249   7.6489023e-05
      1252.60  -0.00041338839   7.6467540e-05
      1252.70  -0.00041331430   7.6446063e-05
      1252.80  -0.00041324015   7.6424565e-05
      1252.90  -0.00041316610   7.6403100e-05
      1253.00  -0.00041309208   7.6381640e-05
      1253.10  -0.00041301807   7.6360186e-05
      1253.20  -0.00041294408   7.6338738e-05
      1253.30  -0.00041287001   7.6317270e-05
      1253.40  -0.00041279606   7.6295834e-05
      1253.50  -0.00041272213   7.6274404e-05
      1253.60  -0.00041264821   7.6252979e-05
      1253.70  -0.00041257431   7.6231561e-05
      1253.80  -0.00041250034   7.6210122e-05
      1253.90  -0.00041242648   7.6188715e-05
      1254.00  -0.00041235263   7.6167314e-05
      1254.10  -0.00041227881   7.6145919e-05
      1254.20  -0.00041220500   7.6124530e-05
      1254.30  -0.00041213053   7.6103124e-05
      1254.40  -0.00041205381   7.6081764e-05
      1254.50  -0.00041197711   7.6060410e-05
      1254.60  -0.00041190042   7.6039062e-05
      1254.70  -0.00041182376   7.6017720e-05
      1254.80  -0.00041174702   7.5996358e-05
      1254.90  -0.00041167040   7.5975027e-05
      1255.00  -0.00041159379   7.5953703e-05
      1255.10  -0.00041151721   7.5932384e-05
      1255.20  -0.00041144064   7.5911071e-05
      1255.30  -0.00041136400   7.5889738e-05
      1255.40  -0.00041128747   7.5868436e-05
      1255.50  -0.00041121096   7.5847141e-05
      1255.60  -0.00041113447   7.5825851e-05
      1255.70  -0.00041105800   7.5804567e-05
      1255.80  -0.00041098145   7.5783263e-05
      1255.90  -0.00041090502   7.5761991e-05
      1256.00  -0.00041082861   7.5740725e-05
      1256.10  -0.00041075221   7.5719464e-05
      1256.20  -0.00041067584   7.5698209e-05
      1256.30  -0.00041059939   7.5676934e-05
      1256.40  -0.00041052305   7.5655691e-05
      1256.50  -0.00041044673   7.5634454e-05
      1256.60  -0.00041037043   7.5613222e-05
      1256.70  -0.00041029415   7.5591996e-05
      1256.80  -0.00041021780   7.5570751e-05
      1256.90  -0.00041014155   7.5549536e-05
      1257.00  -0.00041006533   7.5528328e-05
      1257.10  -0.00040998913   7.5507125e-05
      1257.20  -0.00040991294   7.5485929e-05
      1257.30  -0.00040983668   7.5464712e-05
      1257.40  -0.00040976054   7.5443526e-05
      1257.50  -0.00040968441   7.5422347e-05
      1257.60  -0.00040960830   7.5401173e-05
      1257.70  -0.00040953221   7.5380005e-05
      1257.80  -0.00040945605   7.5358818e-05
      1257.90  -0.00040938000   7.5337661e-05
      1258.00  -0.00040930396   7.5316511e-05
      1258.10  -0.00040922795   7.5295366e-05
      1258.20  -0.00040915196   7.5274227e-05
      1258.30  -0.00040907589   7.5253068e-05
      1258.40  -0.00040899993   7.5231940e-05
      1258.50  -0.00040892399   7.5210819e-05
      1258.60  -0.00040884807   7.5189703e-05
      1258.70  -0.00040877217   7.5168593e-05
      1258.80  -0.00040869620   7.5147462e-05
