# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
94.22 1.8373020575566249e-06
94.23 1.837936126388181e-06
94.24 1.8385710670833468e-06
94.25 1.8392075502456186e-06
94.26 1.839844904574239e-06
94.27 1.8404834651613124e-06
94.28 1.8411232316230054e-06
94.29 1.8417642035756495e-06
94.3 1.842406380635736e-06
94.31 1.8430494271928222e-06
94.32 1.8436936781619084e-06
94.33 1.8443391331599508e-06
94.34 1.8449854566835745e-06
94.35 1.845633318626575e-06
94.36 1.8462820484009055e-06
94.37 1.846931645730685e-06
94.38 1.8475827802970836e-06
94.39 1.848234781725564e-06
94.4 1.848887984648137e-06
94.41 1.8495423886830119e-06
94.42 1.8501979934485619e-06
94.43 1.8508544637622196e-06
94.44 1.8515121341146823e-06
94.45 1.852170669394579e-06
94.46 1.8528307387167482e-06
94.47 1.8534916722753604e-06
94.48 1.854153469795996e-06
94.49 1.8548168001813618e-06
94.5 1.855480993838637e-06
94.51 1.8561463850114958e-06
94.52 1.8568126388375473e-06
94.53 1.8574800894899434e-06
94.54 1.8581487365889012e-06
94.55 1.8588185797547968e-06
94.56 1.8594892842673495e-06
94.57 1.8601611841587816e-06
94.58 1.8608339447798121e-06
94.59 1.8615079000922317e-06
94.6 1.8621830497171747e-06
94.61 1.8628590591118118e-06
94.62 1.863536596261159e-06
94.63 1.8642146584003886e-06
94.64 1.8648942475376723e-06
94.65 1.8655746951432125e-06
94.66 1.8662560009449403e-06
94.67 1.8669384986232377e-06
94.68 1.8676221878004517e-06
94.69 1.8683067342172862e-06
94.7 1.8689924714487205e-06
94.71 1.8696793991175563e-06
94.72 1.8703671830707016e-06
94.73 1.8710561567777994e-06
94.74 1.8717463198621065e-06
94.75 1.8724370046062948e-06
94.76 1.8731292117506924e-06
94.77 1.873822273613464e-06
94.78 1.8745165234888296e-06
94.79 1.8752116274712288e-06
94.8 1.8759079187847595e-06
94.81 1.8766050635945138e-06
94.82 1.8773033950544978e-06
94.83 1.878002912789307e-06
94.84 1.8787032830699677e-06
94.85 1.8794045056268286e-06
94.86 1.8801069134737985e-06
94.87 1.8808105062360635e-06
94.88 1.8815149503257735e-06
94.89 1.8822205786518535e-06
94.9 1.882927057696971e-06
94.91 1.883634720300091e-06
94.92 1.8843432330143692e-06
94.93 1.88505292860884e-06
94.94 1.8857634737071168e-06
94.95 1.8864752010083314e-06
94.96 1.8871877772065256e-06
94.97 1.8879015349309595e-06
94.98 1.8886161409460722e-06
94.99 1.889331594983955e-06
95.0 1.8900482295691035e-06
95.01 1.8907660443287513e-06
95.02 1.8914847061680456e-06
95.03 1.892204547506805e-06
95.04 1.8929252353204845e-06
95.05 1.893646769341917e-06
95.06 1.8943694818862882e-06
95.07 1.8950930400344495e-06
95.08 1.8958177760318739e-06
95.09 1.8965433570296483e-06
95.1 1.8972701152035633e-06
95.11 1.8979977177749102e-06
95.12 1.8987264968498257e-06
95.13 1.8994561197197776e-06
95.14 1.9001865861186942e-06
95.15 1.9009182280482787e-06
95.16 1.9016507129051914e-06
95.17 1.902384040423721e-06
95.18 1.9031185425011978e-06
95.19 1.9038542187674485e-06
95.2 1.9045904046661585e-06
95.21 1.9053280962115518e-06
95.22 1.906066296859072e-06
95.23 1.9068056704253996e-06
95.24 1.9075458845874e-06
95.25 1.90828727099914e-06
95.26 1.9090294974074673e-06
95.27 1.909772563547873e-06
95.28 1.91051680097027e-06
95.29 1.9112618775264135e-06
95.3 1.9120077929521497e-06
95.31 1.9127548786933025e-06
95.32 1.9135028027064693e-06
95.33 1.9142518963681277e-06
95.34 1.9150014960992445e-06
95.35 1.915752264882028e-06
95.36 1.916504202348696e-06
95.37 1.917256645129259e-06
95.38 1.918010255997632e-06
95.39 1.918765034586453e-06
95.4 1.919520317734642e-06
95.41 1.9202767680079546e-06
95.42 1.9210343850394463e-06
95.43 1.921792505876814e-06
95.44 1.9225517928777854e-06
95.45 1.9233119144524923e-06
95.46 1.9240728703386577e-06
95.47 1.9248349914280614e-06
