4.934437229764832, 1.2194031445797926e-10
5.135842830979726, 4.1713417508097e-9
5.600205845404041, 1.1973503722023448e-7
6.196652994092034, 0.000005347339461226514
6.52883096964284, 0.00009031678388515384
6.992891270237678, 0.0019892194194703634
7.720312602481243, 0.0523346040639437
8.513422835722238, 1.2608910860255964
9.833759655309848, 67.40141557388307
11.086994909362431, 1143.050867856628
12.801868753373995, 51301.05331104608
15.108548134021504, 1771295.1283222265
17.611587885392552, 25316079.40373703
20.114022209104633, 213029358.5916712
22.945809179292354, 2555572058.4641933
25.644704778337797, 9723346631.424845
28.014449540127245, 30961732086.817562
30.910714555994502, 117904743523.08096
33.34604731417157, 314759890235.0346
35.97874948917044, 841019149930.5182
38.34788882330092, 1576713747681.0054
39.664189458495414, 2466006563959.6
