# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
230.2 2.1714140468168604e-06
231.2 2.1685995153775653e-06
232.2 2.165795610708749e-06
233.2 2.1630021961023857e-06
234.2 2.160219137185345e-06
235.2 2.157459743735286e-06
236.2 2.1547237151747273e-06
237.2 2.151984098939524e-06
238.2 2.1492807579320444e-06
239.2 2.1465735859398992e-06
240.2 2.1438889549302034e-06
241.2 2.1412265845424787e-06
242.2 2.138560092301857e-06
243.2 2.135928528150276e-06
244.2 2.133292623600481e-06
245.2 2.130678219087798e-06
246.2 2.1280850526296445e-06
247.2 2.125500077134852e-06
248.2 2.1229231935990283e-06
249.2 2.120366991311486e-06
250.2 2.117818586297331e-06
251.2 2.1152904711320153e-06
252.2 2.112769868669146e-06
253.2 2.110256689895662e-06
254.2 2.1077632843619374e-06
255.2 2.1052894196239323e-06
256.2 2.102810186720154e-06
257.2 2.1003625245495836e-06
258.2 2.097909332831353e-06
259.2 2.0954872673099202e-06
260.2 2.093059517997157e-06
261.2 2.0906624617372234e-06
262.2 2.088259574275813e-06
263.2 2.085874945837666e-06
264.2 2.083508369090951e-06
265.2 2.0811477185385033e-06
266.2 2.078792927393763e-06
267.2 2.0764557619312427e-06
268.2 2.0741360249956622e-06
269.2 2.0718217782053176e-06
270.2 2.0695129606037493e-06
271.2 2.0672211696806586e-06
272.2 2.0649462177797796e-06
273.2 2.062676347786032e-06
274.2 2.0604115040986815e-06
275.2 2.058163120031152e-06
276.2 2.055931016804082e-06
277.2 2.0537036129986598e-06
278.2 2.0514808579381594e-06
279.2 2.0492740251918463e-06
280.2 2.047082944285264e-06
281.2 2.0448962041860774e-06
282.2 2.0427137587482122e-06
283.2 2.040546726060614e-06
284.2 2.038394943427116e-06
285.2 2.0362471651361622e-06
286.2 2.0341033492135115e-06
287.2 2.031985470472681e-06
288.2 2.0298603492056e-06
289.2 2.0277499244894676e-06
290.2 2.0256540443957754e-06
291.2 2.023561702191554e-06
292.2 2.0214836812892097e-06
293.2 2.0194198351542758e-06
294.2 2.017348526880398e-06
295.2 2.0153019616394517e-06
296.2 2.013258541583206e-06
297.2 2.0112182349634985e-06
298.2 2.009191612492816e-06
299.2 2.0071785369637826e-06
300.2 2.0051683415955905e-06
301.2 2.00317149413821e-06
302.2 2.0011774003808334e-06
303.2 1.99919646027621e-06
304.2 1.9972285441038987e-06
305.2 1.9952631649747426e-06
306.2 1.9933002980320162e-06
307.2 1.9913502101709487e-06
308.2 1.9894127770007382e-06
309.2 1.98747765087958e-06
310.2 1.985555001393632e-06
311.2 1.9836447082668483e-06
312.2 1.981736526156977e-06
313.2 1.9798304348435497e-06
314.2 1.977936476511112e-06
315.2 1.976054535680783e-06
316.2 1.9741744998311223e-06
317.2 1.9723063179275503e-06
318.2 1.970449878210676e-06
319.2 1.968595165789103e-06
320.2 1.966742164479552e-06
321.2 1.964910544021162e-06
322.2 1.9630804807140545e-06
323.2 1.961251960104474e-06
324.2 1.959434719696062e-06
325.2 1.9576286554279244e-06
326.2 1.9558239725263184e-06
327.2 1.954030320693793e-06
328.2 1.952237966170505e-06
329.2 1.9504565007998485e-06
330.2 1.9486858256494877e-06
331.2 1.9469162973092933e-06
332.2 1.945157422360671e-06
333.2 1.94340910488473e-06
334.2 1.9416617901262584e-06
335.2 1.9399154691110553e-06
336.2 1.9381889403885463e-06
337.2 1.93646327622912e-06
338.2 1.9347384689636784e-06
339.2 1.9330238315523956e-06
340.2 1.9313192743140187e-06
341.2 1.929624708618657e-06
342.2 1.927930808044912e-06
343.2 1.926237566778783e-06
344.2 1.924563349363049e-06
345.2 1.9228896733959184e-06
346.2 1.9212165341854625e-06
347.2 1.919553032873684e-06
348.2 1.9178990864229733e-06
349.2 1.916254612746894e-06
350.2 1.9146105029216964e-06
351.2 1.912966753839314e-06
352.2 1.9113413154467056e-06
353.2 1.90971613002695e-06
354.2 1.908100121261174e-06
355.2 1.9064843109491088e-06
356.2 1.9048775731261624e-06
357.2 1.9032709807367897e-06
358.2 1.9016821848620791e-06
359.2 1.9000846321338125e-06
360.2 1.8985047269131247e-06
361.2 1.896924816940687e-06
362.2 1.8953536309327574e-06
363.2 1.8937823921859579e-06
364.2 1.89222846262166e-06
365.2 1.8906657291296001e-06
366.2 1.8891201638345854e-06
367.2 1.8875744068288311e-06
368.2 1.886037046113168e-06
369.2 1.8844994502801098e-06
370.2 1.882970161285696e-06
371.2 1.8814491119949156e-06
372.2 1.8799277418331204e-06
373.2 1.8784145247804448e-06
374.2 1.8769093954725729e-06
375.2 1.8754122892420345e-06
376.2 1.8739147382631908e-06
377.2 1.872416746073277e-06
378.2 1.870935034981071e-06
379.2 1.8694528014611519e-06
380.2 1.8679783650665344e-06
381.2 1.866503370817814e-06
382.2 1.8650360950110012e-06
383.2 1.863576477219882e-06
384.2 1.8621162287905762e-06
385.2 1.8606717696230366e-06
386.2 1.8592184183394635e-06
387.2 1.857780739135799e-06
388.2 1.8563423227647824e-06
389.2 1.8549112980503486e-06
390.2 1.8534795058388758e-06
391.2 1.8520631152408904e-06
392.2 1.8506458864338862e-06
393.2 1.849227825813149e-06
394.2 1.8478169598175809e-06
395.2 1.8464132338321117e-06
396.2 1.8450165937930605e-06
397.2 1.8436190266475262e-06
398.2 1.842228478925123e-06
399.2 1.8408448978746758e-06
400.2 1.8394682312722567e-06
401.2 1.8380905472382114e-06
402.2 1.83671971394526e-06
403.2 1.8353478393323988e-06
404.2 1.8339827528175728e-06
405.2 1.8326244041433924e-06
406.2 1.8312727435473714e-06
407.2 1.8299199576920633e-06
408.2 1.8285737998909223e-06
409.2 1.8272342215511745e-06
410.2 1.8258934672726314e-06
411.2 1.8245592341724851e-06
412.2 1.823231474789468e-06
413.2 1.82191014212176e-06
414.2 1.8205875567707159e-06
415.2 1.8192713422546955e-06
416.2 1.8179614526522557e-06
417.2 1.816650264517772e-06
418.2 1.815345347010426e-06
419.2 1.8140466552545464e-06
420.2 1.812746620939738e-06
421.2 1.8114602656263621e-06
422.2 1.8101725156750255e-06
423.2 1.8088833809721044e-06
424.2 1.8076077771418357e-06
