# ngamma, nT
50 30
# T_centers_log10(K): 
1.100000e+00 1.300000e+00 1.500000e+00 1.700000e+00 1.900000e+00 2.100000e+00 2.300000e+00 2.500000e+00 2.700000e+00 2.900000e+00 3.100000e+00 3.300000e+00 3.500000e+00 3.700000e+00 3.900000e+00 4.100000e+00 4.300000e+00 4.500000e+00 4.700000e+00 4.900000e+00 5.100000e+00 5.300000e+00 5.500000e+00 5.700000e+00 5.900000e+00 6.100000e+00 6.300000e+00 6.500000e+00 6.700000e+00 6.900000e+00
# gamma_centers_log10(K**0.5 cm**-3):
-4.000000e+00 -3.795918e+00 -3.591837e+00 -3.387755e+00 -3.183673e+00 -2.979592e+00 -2.775510e+00 -2.571429e+00 -2.367347e+00 -2.163265e+00 -1.959184e+00 -1.755102e+00 -1.551020e+00 -1.346939e+00 -1.142857e+00 -9.387755e-01 -7.346939e-01 -5.306122e-01 -3.265306e-01 -1.224490e-01 8.163265e-02 2.857143e-01 4.897959e-01 6.938776e-01 8.979592e-01 1.102041e+00 1.306122e+00 1.510204e+00 1.714286e+00 1.918367e+00 2.122449e+00 2.326531e+00 2.530612e+00 2.734694e+00 2.938776e+00 3.142857e+00 3.346939e+00 3.551020e+00 3.755102e+00 3.959184e+00 4.163265e+00 4.367347e+00 4.571429e+00 4.775510e+00 4.979592e+00 5.183673e+00 5.387755e+00 5.591837e+00 5.795918e+00 6.000000e+00
# Columns: median values for each T bin from left to right
2.469336e-03 2.046458e-03 1.971866e-03 1.634350e-03 1.174847e-02 4.061235e-01 1.976090e+00 4.193087e-01 4.373510e-02 2.073183e-02 8.505960e-03 4.140781e-03 2.507685e-03 1.555922e-03 1.153594e-03 8.869581e-04 7.201357e-04 4.720127e-04 3.920293e-04 3.288536e-04 2.500180e-04 1.884605e-04 1.485953e-04 1.264706e-04 9.613312e-05 8.402480e-05 6.389651e-05 4.833580e-05 4.229255e-05 3.208691e-05
3.229606e-03 2.778064e-03 2.489434e-03 2.056861e-03 2.365752e-02 3.426421e-01 1.839317e+00 1.069617e+00 7.375227e-02 2.419982e-02 7.576056e-03 4.595090e-03 2.926766e-03 1.791894e-03 1.326623e-03 1.030493e-03 8.046920e-04 6.428279e-04 4.600232e-04 3.735457e-04 2.918000e-04 2.376247e-04 1.865229e-04 1.642826e-04 1.192466e-04 9.158667e-05 7.522195e-05 5.866980e-05 4.936032e-05 4.029313e-05
4.223473e-03 3.242316e-03 3.020137e-03 2.552077e-03 5.310553e-03 2.649817e-01 1.101838e+00 3.403481e-01 1.554500e-01 3.061409e-02 1.032026e-02 5.811196e-03 3.239643e-03 2.364355e-03 1.867804e-03 1.290614e-03 9.403652e-04 7.504056e-04 5.592998e-04 4.839360e-04 3.909864e-04 2.996144e-04 2.420128e-04 1.973615e-04 1.417380e-04 1.154791e-04 1.007020e-04 7.716927e-05 6.223706e-05 4.871608e-05
4.939519e-03 4.256716e-03 4.033257e-03 3.537990e-03 6.839650e-03 2.309139e-01 1.000602e+00 1.266064e+00 8.811967e-02 3.034850e-02 1.517535e-02 7.009109e-03 4.951115e-03 2.981158e-03 2.144508e-03 1.627301e-03 1.279300e-03 9.405829e-04 7.858363e-04 6.569298e-04 4.679212e-04 3.929492e-04 3.079845e-04 2.368438e-04 1.930699e-04 1.500592e-04 1.228068e-04 9.006550e-05 7.847299e-05 6.581700e-05
6.240964e-03 5.061304e-03 5.183889e-03 4.129197e-03 4.218933e-03 1.733225e-01 1.092607e+00 2.591831e+00 2.272213e-01 4.162202e-02 2.073687e-02 9.951651e-03 6.290539e-03 3.591944e-03 2.978317e-03 1.899251e-03 1.613035e-03 1.281225e-03 9.526719e-04 8.283049e-04 6.517171e-04 4.429242e-04 3.628089e-04 3.048231e-04 2.434365e-04 1.965781e-04 1.600960e-04 1.170897e-04 9.894532e-05 7.978233e-05
7.868894e-03 7.021186e-03 6.053821e-03 5.616120e-03 4.877431e-03 1.495699e-01 8.340083e-01 2.647624e+00 1.913199e-01 7.359357e-02 2.152519e-02 1.114384e-02 7.991924e-03 4.739502e-03 3.402952e-03 2.604544e-03 2.042264e-03 1.499041e-03 1.252799e-03 1.012484e-03 7.313593e-04 5.979023e-04 4.735447e-04 3.696221e-04 3.041628e-04 2.385639e-04 2.018606e-04 1.546884e-04 1.247563e-04 9.803759e-05
