# ngamma, nT
50 30
# T_centers_log10(K): 
1.100000e+00 1.300000e+00 1.500000e+00 1.700000e+00 1.900000e+00 2.100000e+00 2.300000e+00 2.500000e+00 2.700000e+00 2.900000e+00 3.100000e+00 3.300000e+00 3.500000e+00 3.700000e+00 3.900000e+00 4.100000e+00 4.300000e+00 4.500000e+00 4.700000e+00 4.900000e+00 5.100000e+00 5.300000e+00 5.500000e+00 5.700000e+00 5.900000e+00 6.100000e+00 6.300000e+00 6.500000e+00 6.700000e+00 6.900000e+00
# gamma_centers_log10(K**0.5 cm**-3):
-4.000000e+00 -3.795918e+00 -3.591837e+00 -3.387755e+00 -3.183673e+00 -2.979592e+00 -2.775510e+00 -2.571429e+00 -2.367347e+00 -2.163265e+00 -1.959184e+00 -1.755102e+00 -1.551020e+00 -1.346939e+00 -1.142857e+00 -9.387755e-01 -7.346939e-01 -5.306122e-01 -3.265306e-01 -1.224490e-01 8.163265e-02 2.857143e-01 4.897959e-01 6.938776e-01 8.979592e-01 1.102041e+00 1.306122e+00 1.510204e+00 1.714286e+00 1.918367e+00 2.122449e+00 2.326531e+00 2.530612e+00 2.734694e+00 2.938776e+00 3.142857e+00 3.346939e+00 3.551020e+00 3.755102e+00 3.959184e+00 4.163265e+00 4.367347e+00 4.571429e+00 4.775510e+00 4.979592e+00 5.183673e+00 5.387755e+00 5.591837e+00 5.795918e+00 6.000000e+00
# Columns: median values for each T bin from left to right
-3.903436e+00 -2.559489e+03 -2.559952e+03 -2.559997e+03 -2.559999e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03
-3.032577e+00 -1.549145e+02 -2.559791e+03 -2.559994e+03 -2.559999e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03
-2.547893e+00 -9.877828e+02 -2.559662e+03 -2.559990e+03 -2.559998e+03 -2.559999e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03
-2.346621e+00 -3.868508e+02 -2.559223e+03 -2.559988e+03 -2.559998e+03 -2.559999e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03
-2.921108e+00 -1.226086e+02 -2.555389e+03 -2.559983e+03 -2.559995e+03 -2.559999e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03
-1.289191e+00 -4.833742e+01 -2.559346e+03 -2.559940e+03 -2.559992e+03 -2.559998e+03 -2.559999e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03 -2.560000e+03
